,capacity_1,capacity_2,capacity_3,capacity_4
725,3972.0,2263.0,1938.0,1745.0
726,3352.0,2045.0,1772.0,1603.0
727,3218.0,1883.0,1652.0,1553.0
728,3326.0,1931.0,1755.0,1591.0
729,3738.0,2192.0,1777.0,1622.0
730,3302.0,1931.0,1696.0,1551.0
731,3254.0,1972.0,1712.0,1607.0
732,3776.0,2222.0,1871.0,1738.0
733,3216.0,1950.0,1733.0,1688.0
734,3252.0,1959.0,1710.0,1600.0
735,3344.0,1916.0,1721.0,1511.0
736,3130.0,1883.0,1662.0,1591.0
737,3720.0,2183.0,1904.0,1872.0
738,3394.0,2041.0,1672.0,1582.0
739,3238.0,1876.0,1808.0,1582.0
740,3434.0,2052.0,1778.0,1579.0
741,3430.0,2049.0,1743.0,1596.0
742,3204.0,1915.0,1688.0,1498.0
743,3432.0,2054.0,1769.0,1626.0
744,3328.0,1993.0,1751.0,1533.0
745,3580.0,2085.0,1755.0,1520.0
746,3238.0,1919.0,1681.0,1591.0
747,3616.0,2147.0,1799.0,1592.0
748,3938.0,2273.0,1970.0,1887.0
749,3406.0,1994.0,1691.0,1583.0
750,3564.0,2084.0,1956.0,1787.0
751,2884.0,1771.0,1593.0,1407.0
752,3710.0,2214.0,1881.0,1722.0
753,3556.0,2084.0,1811.0,1728.0
754,3510.0,2146.0,1940.0,1760.0
755,3512.0,2044.0,1775.0,1775.0
756,3914.0,2281.0,1872.0,1700.0
757,3292.0,1969.0,1769.0,1560.0
758,3646.0,2100.0,1815.0,1737.0
759,3302.0,1952.0,1701.0,1604.0
760,2850.0,1727.0,1577.0,1511.0
761,3576.0,2060.0,1875.0,1570.0
762,3090.0,1895.0,1722.0,1460.0
763,3558.0,2041.0,1796.0,1660.0
764,3156.0,1852.0,1522.0,1336.0
765,3814.0,2221.0,1894.0,1660.0
766,3272.0,1951.0,1705.0,1548.0
767,3314.0,1983.0,1784.0,1613.0
768,3644.0,2096.0,1866.0,1700.0
769,2930.0,1759.0,1583.0,1402.0
770,3852.0,2275.0,2011.0,1747.0
771,3602.0,2073.0,1839.0,1639.0
772,3190.0,1867.0,1631.0,1459.0
773,3426.0,2003.0,1777.0,1613.0
774,3480.0,2058.0,1850.0,1650.0
775,3312.0,1998.0,1644.0,1429.0
776,3138.0,1811.0,1566.0,1364.0
777,3228.0,1888.0,1768.0,1636.0
778,3462.0,2094.0,1767.0,1636.0
779,3058.0,1800.0,1656.0,1534.0
780,3494.0,2024.0,1759.0,1558.0
781,3032.0,1794.0,1621.0,1517.0
782,3448.0,2041.0,1789.0,1569.0
783,3330.0,1938.0,1661.0,1548.0
784,3802.0,2250.0,1908.0,1759.0
785,3038.0,1754.0,1562.0,1460.0
786,3950.0,2293.0,2024.0,1755.0
787,3772.0,2245.0,2041.0,1815.0
788,2948.0,1717.0,1543.0,1429.0
789,3314.0,1955.0,1668.0,1508.0
790,2926.0,1729.0,1492.0,1401.0
791,3342.0,2001.0,1815.0,1660.0
792,3246.0,1877.0,1683.0,1626.0
793,3168.0,1903.0,1640.0,1549.0
794,3370.0,1907.0,1672.0,1505.0
795,3040.0,1792.0,1654.0,1481.0
796,3626.0,2181.0,1896.0,1641.0
797,3288.0,1951.0,1646.0,1527.0
798,2954.0,1794.0,1695.0,1474.0
799,3804.0,2264.0,1940.0,1778.0
800,3340.0,1935.0,1663.0,1562.0
801,3210.0,1949.0,1728.0,1660.0
802,3072.0,1817.0,1692.0,1531.0
803,3270.0,1948.0,1703.0,1592.0
804,3244.0,1858.0,1613.0,1421.0
805,2966.0,1838.0,1596.0,1422.0
806,2954.0,1801.0,1478.0,1357.0
807,2862.0,1750.0,1561.0,1495.0
808,3942.0,2332.0,2147.0,2000.0
809,3328.0,1979.0,1790.0,1708.0
810,3228.0,1866.0,1647.0,1442.0
811,3372.0,2000.0,1794.0,1474.0
812,3556.0,2106.0,1833.0,1685.0
813,3220.0,1914.0,1745.0,1642.0
814,2868.0,1679.0,1438.0,1272.0
815,4088.0,2404.0,2042.0,1903.0
816,3116.0,1864.0,1687.0,1580.0
817,3234.0,1933.0,1726.0,1574.0
818,3868.0,2247.0,1966.0,1806.0
819,3306.0,1949.0,1625.0,1444.0
820,3640.0,2163.0,1888.0,1694.0
821,3242.0,1879.0,1719.0,1534.0
822,3928.0,2276.0,1984.0,1871.0
823,3414.0,2064.0,1798.0,1733.0
824,4152.0,2409.0,2072.0,1876.0
825,4044.0,2291.0,2075.0,1777.0
826,3882.0,2226.0,1945.0,1782.0
827,3858.0,2286.0,2019.0,1875.0
828,3650.0,2108.0,1857.0,1673.0
829,3770.0,2205.0,1908.0,1665.0
830,3550.0,2109.0,1812.0,1729.0
831,3420.0,2074.0,1931.0,1656.0
832,3124.0,1880.0,1670.0,1459.0
833,3714.0,2225.0,1945.0,1784.0
834,3232.0,1926.0,1654.0,1519.0
835,3730.0,2257.0,1946.0,1751.0
836,3212.0,1878.0,1641.0,1536.0
837,3378.0,1985.0,1747.0,1637.0
838,3250.0,1904.0,1578.0,1452.0
839,3728.0,2227.0,1939.0,1839.0
840,3338.0,1971.0,1822.0,1619.0
841,3748.0,2195.0,1973.0,1706.0
842,3538.0,2063.0,1823.0,1582.0
843,4092.0,2374.0,2036.0,1830.0
844,3232.0,1893.0,1656.0,1440.0
845,3444.0,2018.0,1714.0,1647.0
846,3530.0,2107.0,1852.0,1672.0
847,4016.0,2377.0,2006.0,1804.0
848,3258.0,1908.0,1686.0,1481.0
849,3812.0,2247.0,1871.0,1761.0
850,3282.0,1964.0,1650.0,1540.0
851,3800.0,2269.0,1973.0,1716.0
852,3346.0,2020.0,1702.0,1574.0
853,3464.0,2057.0,1832.0,1726.0
854,3476.0,1996.0,1719.0,1552.0
855,3310.0,1981.0,1760.0,1536.0
856,3354.0,1896.0,1716.0,1509.0
857,3330.0,2007.0,1742.0,1601.0
858,3874.0,2322.0,1987.0,1844.0
859,3210.0,1827.0,1593.0,1501.0
860,3708.0,2218.0,1880.0,1682.0
861,3288.0,1991.0,1688.0,1575.0
862,3684.0,2160.0,1942.0,1708.0
863,3684.0,2114.0,1930.0,1717.0
864,3574.0,2137.0,1986.0,1802.0
865,3376.0,1974.0,1674.0,1476.0
866,3416.0,1961.0,1805.0,1552.0
867,3276.0,1963.0,1752.0,1571.0
868,3352.0,1942.0,1771.0,1645.0
869,3786.0,2201.0,1920.0,1764.0
870,3680.0,2138.0,1863.0,1682.0
871,3390.0,1997.0,1798.0,1624.0
872,3492.0,2082.0,1834.0,1617.0
873,3098.0,1818.0,1561.0,1486.0
874,3670.0,2204.0,1843.0,1719.0
875,3190.0,1904.0,1579.0,1421.0
876,3524.0,2091.0,1796.0,1597.0
877,3380.0,1966.0,1876.0,1738.0
878,3816.0,2254.0,2006.0,1793.0
879,3188.0,1993.0,1665.0,1562.0
880,3120.0,1798.0,1640.0,1463.0
881,3896.0,2300.0,2009.0,1826.0
882,3346.0,1984.0,1759.0,1642.0
883,2874.0,1743.0,1607.0,1386.0
884,2810.0,1618.0,1415.0,1314.0
885,3016.0,1789.0,1538.0,1474.0
886,3098.0,1863.0,1618.0,1518.0
887,3242.0,1943.0,1790.0,1607.0
888,3340.0,1998.0,1806.0,1671.0
889,3416.0,2016.0,1668.0,1491.0
890,3496.0,2036.0,1713.0,1581.0
891,4086.0,2416.0,1965.0,1816.0
892,3026.0,1771.0,1573.0,1365.0
893,3302.0,1885.0,1614.0,1476.0
894,3464.0,2007.0,1708.0,1560.0
895,3460.0,2087.0,1845.0,1646.0
896,3218.0,1883.0,1719.0,1575.0
897,4316.0,2541.0,2111.0,1859.0
898,3112.0,1832.0,1708.0,1589.0
899,3836.0,2270.0,1936.0,1766.0
900,3292.0,1971.0,1755.0,1505.0
901,3512.0,2060.0,1822.0,1657.0
902,3534.0,2065.0,1826.0,1665.0
903,3104.0,1889.0,1636.0,1520.0
904,3366.0,1955.0,1757.0,1498.0
905,3110.0,1856.0,1608.0,1568.0
906,3328.0,2007.0,1731.0,1501.0
907,3200.0,1861.0,1786.0,1657.0
908,4108.0,2354.0,1973.0,1796.0
909,3732.0,2217.0,1947.0,1778.0
910,3372.0,1995.0,1663.0,1511.0
911,3826.0,2199.0,1960.0,1729.0
912,3836.0,2276.0,1849.0,1758.0
913,3358.0,1981.0,1660.0,1522.0
914,3560.0,2159.0,1899.0,1608.0
915,4110.0,2404.0,1954.0,1823.0
916,3686.0,2253.0,2015.0,1722.0
917,3482.0,2043.0,1767.0,1594.0
918,3496.0,2035.0,1686.0,1601.0
919,3460.0,2102.0,1743.0,1704.0
920,3328.0,1993.0,1771.0,1623.0
921,3258.0,1905.0,1553.0,1416.0
922,3870.0,2229.0,1916.0,1708.0
923,3294.0,2046.0,1855.0,1680.0
924,3460.0,2078.0,1802.0,1606.0
925,3246.0,1962.0,1812.0,1692.0
926,3700.0,2222.0,1970.0,1788.0
927,3314.0,1955.0,1735.0,1600.0
928,3390.0,2057.0,1853.0,1647.0
929,3302.0,1953.0,1766.0,1484.0
930,3706.0,2166.0,1945.0,1816.0
931,3830.0,2278.0,1924.0,1740.0
932,3456.0,2018.0,1805.0,1697.0
933,3164.0,1945.0,1748.0,1655.0
934,3564.0,2128.0,1842.0,1694.0
935,3374.0,1981.0,1849.0,1540.0
936,3382.0,1973.0,1726.0,1495.0
937,3006.0,1735.0,1474.0,1309.0
938,3616.0,2164.0,1987.0,1800.0
939,4256.0,2426.0,2113.0,1853.0
940,2952.0,1730.0,1572.0,1432.0
941,3398.0,2005.0,1789.0,1628.0
942,3298.0,1984.0,1811.0,1639.0
943,3868.0,2234.0,1777.0,1603.0
944,3412.0,2064.0,1823.0,1667.0
945,3398.0,1949.0,1792.0,1657.0
946,3796.0,2245.0,2138.0,1895.0
947,2822.0,1717.0,1568.0,1427.0
948,3546.0,2108.0,1824.0,1733.0
949,3158.0,1849.0,1687.0,1530.0
950,3798.0,2220.0,1951.0,1787.0
951,3466.0,2098.0,1790.0,1626.0
952,2988.0,1791.0,1580.0,1443.0
953,4010.0,2362.0,1923.0,1744.0
954,4230.0,2422.0,2057.0,1769.0
955,2920.0,1754.0,1508.0,1383.0
956,3312.0,1935.0,1692.0,1559.0
957,3918.0,2278.0,1968.0,1823.0
958,3620.0,2087.0,1753.0,1632.0
959,2994.0,1776.0,1560.0,1498.0
960,3702.0,2162.0,1795.0,1596.0
961,2780.0,1613.0,1447.0,1307.0
962,3282.0,1953.0,1683.0,1566.0
963,3280.0,1958.0,1777.0,1489.0
964,3534.0,2079.0,1682.0,1493.0
965,3140.0,1844.0,1653.0,1588.0
966,3312.0,2001.0,1800.0,1625.0
967,3810.0,2244.0,1875.0,1671.0
968,3422.0,2024.0,1720.0,1621.0
969,3622.0,2167.0,1883.0,1755.0
970,4110.0,2455.0,2139.0,1916.0
971,3918.0,2318.0,2051.0,1975.0
972,3238.0,1956.0,1747.0,1566.0
973,3208.0,1946.0,1684.0,1510.0
974,3392.0,2037.0,1803.0,1620.0
975,2852.0,1639.0,1476.0,1412.0
976,3220.0,1929.0,1687.0,1539.0
977,3778.0,2226.0,1969.0,1874.0
978,3318.0,1991.0,1833.0,1701.0
979,3796.0,2187.0,1826.0,1677.0
980,3480.0,2065.0,1858.0,1622.0
981,3374.0,1989.0,1669.0,1541.0
982,3250.0,1924.0,1783.0,1568.0
983,3326.0,1974.0,1734.0,1725.0
984,3346.0,2055.0,1709.0,1603.0
985,3470.0,2018.0,1812.0,1601.0
986,3792.0,2252.0,1845.0,1776.0
987,3074.0,1853.0,1692.0,1538.0
988,3464.0,2006.0,1851.0,1596.0
989,3296.0,1955.0,1639.0,1501.0
990,3692.0,2150.0,1883.0,1696.0
991,3360.0,1968.0,1654.0,1489.0
992,3026.0,1753.0,1539.0,1397.0
993,2856.0,1738.0,1545.0,1377.0
994,3608.0,2091.0,1776.0,1703.0
995,3452.0,2093.0,1871.0,1741.0
996,3064.0,1774.0,1647.0,1535.0
997,4010.0,2421.0,2060.0,1917.0
998,3574.0,2133.0,1865.0,1637.0
999,3420.0,2065.0,1837.0,1652.0
