,capacity_1,capacity_2,capacity_3,capacity_4
153,3206.0,1857.0,1430.0,1179.0
154,3422.0,2024.0,1534.0,1325.0
155,4112.0,2412.0,1785.0,1538.0
156,3472.0,2028.0,1523.0,1317.0
157,3652.0,2149.0,1673.0,1430.0
158,3272.0,1925.0,1507.0,1290.0
159,3174.0,1935.0,1497.0,1325.0
160,3948.0,2260.0,1690.0,1456.0
161,2938.0,1761.0,1393.0,1206.0
162,4138.0,2390.0,1832.0,1529.0
163,3416.0,2041.0,1582.0,1363.0
164,3620.0,2070.0,1630.0,1366.0
165,2984.0,1782.0,1408.0,1167.0
166,2726.0,1643.0,1289.0,1112.0
167,3314.0,1947.0,1524.0,1303.0
168,3730.0,2142.0,1656.0,1391.0
169,3674.0,2206.0,1748.0,1488.0
170,3458.0,1999.0,1550.0,1312.0
171,2838.0,1698.0,1340.0,1133.0
172,3740.0,2220.0,1695.0,1482.0
173,3768.0,2231.0,1711.0,1478.0
174,3230.0,1884.0,1465.0,1293.0
175,3172.0,1865.0,1471.0,1226.0
176,3344.0,1902.0,1478.0,1265.0
177,3106.0,1814.0,1462.0,1162.0
178,3810.0,2210.0,1660.0,1420.0
179,3422.0,2042.0,1607.0,1396.0
180,3632.0,2103.0,1608.0,1357.0
181,3594.0,2078.0,1543.0,1352.0
182,3566.0,2090.0,1631.0,1389.0
183,3104.0,1805.0,1394.0,1179.0
184,3638.0,2086.0,1633.0,1313.0
185,3340.0,1956.0,1477.0,1309.0
186,3686.0,2098.0,1572.0,1365.0
187,3244.0,1935.0,1477.0,1288.0
188,3214.0,1912.0,1461.0,1273.0
189,3748.0,2187.0,1655.0,1384.0
190,3024.0,1822.0,1422.0,1234.0
191,2908.0,1727.0,1334.0,1177.0
192,3002.0,1762.0,1356.0,1176.0
193,3586.0,2097.0,1649.0,1374.0
194,3218.0,1909.0,1470.0,1278.0
195,3670.0,2167.0,1679.0,1420.0
196,3336.0,1928.0,1499.0,1289.0
197,3420.0,2022.0,1559.0,1355.0
198,3550.0,2066.0,1626.0,1331.0
199,2868.0,1729.0,1274.0,1107.0
200,3752.0,2235.0,1629.0,1443.0
201,3318.0,1968.0,1508.0,1262.0
202,3246.0,1882.0,1448.0,1196.0
203,3234.0,1957.0,1516.0,1322.0
204,3402.0,1970.0,1559.0,1274.0
205,2962.0,1742.0,1327.0,1146.0
206,3810.0,2229.0,1699.0,1518.0
207,3446.0,1985.0,1517.0,1244.0
208,4014.0,2387.0,1846.0,1606.0
209,2590.0,1568.0,1211.0,1060.0
210,3060.0,1828.0,1454.0,1256.0
211,2794.0,1633.0,1326.0,1106.0
212,3578.0,2137.0,1657.0,1436.0
213,3200.0,1894.0,1461.0,1260.0
214,3540.0,2041.0,1592.0,1366.0
215,3464.0,2025.0,1532.0,1314.0
216,2982.0,1789.0,1398.0,1201.0
217,3636.0,2109.0,1613.0,1376.0
218,3690.0,2200.0,1660.0,1453.0
219,3240.0,1909.0,1493.0,1266.0
220,3102.0,1889.0,1485.0,1310.0
221,3586.0,2154.0,1580.0,1390.0
222,4118.0,2418.0,1798.0,1580.0
223,3304.0,1941.0,1483.0,1283.0
224,3434.0,2032.0,1602.0,1336.0
225,3324.0,1973.0,1506.0,1347.0
226,3358.0,1977.0,1540.0,1296.0
227,3826.0,2249.0,1701.0,1506.0
228,3386.0,2021.0,1558.0,1362.0
229,3648.0,2123.0,1644.0,1419.0
230,3878.0,2263.0,1750.0,1461.0
231,3200.0,1910.0,1402.0,1217.0
232,3674.0,2175.0,1689.0,1489.0
233,2980.0,1756.0,1365.0,1153.0
234,3406.0,2009.0,1506.0,1315.0
235,3330.0,1955.0,1459.0,1295.0
236,3586.0,2097.0,1640.0,1412.0
237,2768.0,1668.0,1356.0,1169.0
238,3156.0,1880.0,1515.0,1276.0
239,3696.0,2161.0,1695.0,1463.0
240,3346.0,1991.0,1520.0,1336.0
241,3998.0,2279.0,1716.0,1469.0
242,3334.0,1972.0,1537.0,1315.0
243,3462.0,2004.0,1559.0,1363.0
244,3752.0,2167.0,1664.0,1394.0
245,3508.0,2092.0,1594.0,1403.0
246,3028.0,1821.0,1384.0,1178.0
247,3448.0,2019.0,1620.0,1356.0
248,3160.0,1926.0,1506.0,1275.0
249,3514.0,2054.0,1527.0,1282.0
250,3538.0,2095.0,1606.0,1406.0
251,3802.0,2244.0,1670.0,1479.0
252,3840.0,2229.0,1770.0,1498.0
253,2996.0,1822.0,1432.0,1261.0
254,3710.0,2161.0,1600.0,1407.0
255,3124.0,1812.0,1402.0,1233.0
256,3204.0,1896.0,1435.0,1244.0
257,3712.0,2166.0,1665.0,1422.0
258,3218.0,1816.0,1432.0,1155.0
259,3726.0,2195.0,1693.0,1491.0
260,3146.0,1861.0,1418.0,1214.0
261,3322.0,1929.0,1510.0,1274.0
262,3060.0,1782.0,1380.0,1160.0
263,3478.0,2035.0,1576.0,1303.0
264,3564.0,2067.0,1566.0,1386.0
265,3186.0,1882.0,1469.0,1248.0
266,3588.0,2131.0,1624.0,1405.0
267,3266.0,1933.0,1515.0,1311.0
268,3146.0,1869.0,1468.0,1275.0
269,3326.0,2002.0,1530.0,1336.0
270,3850.0,2236.0,1720.0,1439.0
271,2842.0,1688.0,1360.0,1151.0
272,4152.0,2428.0,1812.0,1574.0
273,3372.0,2004.0,1513.0,1321.0
274,3610.0,2121.0,1589.0,1370.0
275,3050.0,1802.0,1408.0,1190.0
276,3856.0,2213.0,1712.0,1456.0
277,3278.0,1933.0,1493.0,1247.0
278,2832.0,1695.0,1297.0,1149.0
279,3512.0,2048.0,1557.0,1322.0
280,3532.0,2043.0,1572.0,1387.0
281,3000.0,1728.0,1335.0,1132.0
282,3670.0,2150.0,1669.0,1443.0
283,3706.0,2197.0,1716.0,1442.0
284,3116.0,1886.0,1453.0,1241.0
285,3504.0,2088.0,1639.0,1427.0
286,3614.0,2097.0,1615.0,1411.0
287,2820.0,1697.0,1301.0,1124.0
288,3864.0,2252.0,1716.0,1470.0
289,3228.0,1882.0,1433.0,1179.0
290,3284.0,1954.0,1470.0,1292.0
291,3002.0,1836.0,1414.0,1243.0
292,3314.0,1920.0,1478.0,1220.0
293,3164.0,1815.0,1422.0,1231.0
294,3444.0,2014.0,1569.0,1320.0
295,3642.0,2168.0,1654.0,1469.0
296,3330.0,1974.0,1574.0,1337.0
297,3196.0,1947.0,1566.0,1390.0
298,3426.0,2045.0,1589.0,1361.0
299,3294.0,1945.0,1538.0,1317.0
300,3320.0,1975.0,1548.0,1340.0
301,3156.0,1859.0,1422.0,1218.0
302,3748.0,2215.0,1695.0,1453.0
303,2890.0,1715.0,1311.0,1120.0
304,3122.0,1891.0,1445.0,1230.0
305,3590.0,2116.0,1636.0,1386.0
306,3656.0,2121.0,1646.0,1391.0
307,3136.0,1872.0,1419.0,1243.0
308,3640.0,2106.0,1652.0,1431.0
309,3554.0,2074.0,1603.0,1366.0
310,3514.0,2088.0,1637.0,1391.0
311,3106.0,1850.0,1411.0,1201.0
312,3726.0,2154.0,1663.0,1428.0
313,3086.0,1823.0,1418.0,1220.0
314,3386.0,1941.0,1477.0,1212.0
315,3368.0,2005.0,1517.0,1324.0
316,3156.0,1860.0,1427.0,1219.0
317,3290.0,1975.0,1521.0,1323.0
318,3216.0,1896.0,1462.0,1280.0
319,3310.0,1959.0,1491.0,1300.0
320,4002.0,2271.0,1671.0,1423.0
321,3230.0,1938.0,1446.0,1254.0
322,2846.0,1706.0,1349.0,1198.0
323,3384.0,1989.0,1512.0,1275.0
324,3498.0,2051.0,1591.0,1366.0
325,3428.0,2015.0,1519.0,1327.0
326,3806.0,2168.0,1668.0,1354.0
327,4074.0,2410.0,1803.0,1575.0
328,3640.0,2119.0,1580.0,1411.0
329,3654.0,2134.0,1622.0,1359.0
330,2820.0,1692.0,1307.0,1123.0
331,3224.0,1876.0,1425.0,1273.0
332,3410.0,2066.0,1621.0,1400.0
333,3336.0,2006.0,1555.0,1364.0
334,3260.0,1931.0,1520.0,1281.0
335,3566.0,2097.0,1672.0,1418.0
336,3764.0,2237.0,1691.0,1505.0
337,3388.0,2001.0,1559.0,1368.0
338,2884.0,1728.0,1316.0,1096.0
339,3568.0,2072.0,1583.0,1375.0
340,3656.0,2186.0,1692.0,1395.0
341,3882.0,2235.0,1712.0,1456.0
342,3264.0,1915.0,1466.0,1283.0
343,3034.0,1785.0,1481.0,1210.0
344,3490.0,2065.0,1603.0,1358.0
345,3856.0,2236.0,1655.0,1368.0
346,3308.0,1914.0,1510.0,1249.0
347,2832.0,1667.0,1299.0,1160.0
348,3524.0,2064.0,1574.0,1355.0
349,3262.0,1990.0,1562.0,1350.0
350,3528.0,2037.0,1567.0,1370.0
351,3310.0,1986.0,1518.0,1361.0
352,3862.0,2195.0,1669.0,1394.0
353,3460.0,1983.0,1566.0,1287.0
354,3106.0,1883.0,1456.0,1263.0
355,2774.0,1635.0,1241.0,1083.0
356,3674.0,2115.0,1605.0,1400.0
357,3364.0,2009.0,1604.0,1342.0
358,3018.0,1764.0,1380.0,1174.0
359,3820.0,2244.0,1707.0,1425.0
360,3564.0,2118.0,1612.0,1375.0
361,3278.0,1928.0,1495.0,1289.0
362,2830.0,1672.0,1332.0,1149.0
363,3246.0,1883.0,1412.0,1200.0
364,3212.0,1875.0,1477.0,1268.0
365,2748.0,1627.0,1271.0,1050.0
366,2738.0,1583.0,1276.0,1049.0
367,3206.0,1900.0,1492.0,1287.0
368,3362.0,1964.0,1470.0,1290.0
369,3142.0,1807.0,1402.0,1114.0
370,2828.0,1681.0,1238.0,1043.0
371,3114.0,1825.0,1419.0,1231.0
372,2884.0,1780.0,1390.0,1180.0
373,3206.0,1920.0,1501.0,1289.0
374,3126.0,1863.0,1410.0,1217.0
375,3450.0,1983.0,1508.0,1275.0
376,3078.0,1873.0,1494.0,1273.0
377,3300.0,1950.0,1503.0,1312.0
378,3100.0,1884.0,1471.0,1273.0
379,3428.0,2006.0,1546.0,1294.0
380,3032.0,1827.0,1420.0,1215.0
381,3930.0,2320.0,1793.0,1566.0
382,2950.0,1781.0,1404.0,1223.0
383,3036.0,1796.0,1396.0,1159.0
384,3460.0,2006.0,1593.0,1382.0
385,3868.0,2286.0,1723.0,1462.0
386,2968.0,1778.0,1364.0,1148.0
387,2960.0,1722.0,1392.0,1187.0
388,3244.0,1907.0,1408.0,1227.0
389,3494.0,2021.0,1514.0,1323.0
390,4288.0,2521.0,1912.0,1671.0
391,3530.0,2091.0,1582.0,1362.0
392,3102.0,1847.0,1411.0,1223.0
393,4012.0,2332.0,1722.0,1521.0
394,2986.0,1835.0,1443.0,1247.0
395,2898.0,1705.0,1322.0,1147.0
396,2580.0,1516.0,1194.0,1026.0
397,3410.0,2009.0,1528.0,1316.0
398,2834.0,1739.0,1391.0,1216.0
399,3852.0,2299.0,1757.0,1466.0
400,3170.0,1860.0,1431.0,1210.0
401,3510.0,2049.0,1614.0,1334.0
402,3236.0,1897.0,1422.0,1251.0
403,3362.0,1991.0,1525.0,1312.0
404,3782.0,2189.0,1720.0,1414.0
405,3116.0,1851.0,1400.0,1241.0
406,3538.0,2068.0,1584.0,1366.0
407,3552.0,2118.0,1616.0,1409.0
408,2944.0,1773.0,1350.0,1213.0
409,3314.0,2003.0,1537.0,1369.0
410,3272.0,1999.0,1568.0,1315.0
411,3678.0,2151.0,1606.0,1403.0
412,2998.0,1796.0,1421.0,1220.0
413,3876.0,2260.0,1729.0,1464.0
414,3908.0,2282.0,1760.0,1453.0
415,3004.0,1759.0,1337.0,1157.0
416,2822.0,1672.0,1254.0,1127.0
417,3774.0,2243.0,1715.0,1411.0
418,3106.0,1837.0,1389.0,1212.0
419,2998.0,1779.0,1334.0,1164.0
420,3628.0,2118.0,1564.0,1341.0
421,3920.0,2299.0,1778.0,1468.0
422,3368.0,2014.0,1553.0,1364.0
423,3160.0,1913.0,1489.0,1258.0
424,3502.0,2008.0,1523.0,1275.0
425,3928.0,2275.0,1752.0,1460.0
426,3166.0,1823.0,1388.0,1180.0
427,3272.0,1917.0,1472.0,1281.0
428,2766.0,1608.0,1237.0,1081.0
429,3250.0,1920.0,1450.0,1249.0
430,3866.0,2199.0,1677.0,1404.0
431,3988.0,2333.0,1768.0,1528.0
432,3270.0,1893.0,1457.0,1220.0
433,3282.0,1907.0,1477.0,1249.0
434,2982.0,1778.0,1375.0,1216.0
435,3196.0,1918.0,1482.0,1289.0
436,2500.0,1507.0,1164.0,1025.0
437,3144.0,1849.0,1377.0,1173.0
438,2902.0,1750.0,1370.0,1197.0
439,3158.0,1826.0,1423.0,1196.0
440,2922.0,1763.0,1376.0,1191.0
441,3112.0,1871.0,1396.0,1246.0
442,3394.0,1982.0,1535.0,1243.0
443,2886.0,1771.0,1353.0,1154.0
444,3216.0,1939.0,1451.0,1270.0
445,3536.0,2061.0,1590.0,1311.0
446,3266.0,1946.0,1516.0,1306.0
447,3416.0,2054.0,1594.0,1402.0
448,3556.0,2079.0,1575.0,1352.0
449,3552.0,2120.0,1614.0,1354.0
450,3318.0,2009.0,1597.0,1358.0
451,3386.0,2032.0,1559.0,1370.0
452,3844.0,2266.0,1719.0,1504.0
453,3774.0,2203.0,1654.0,1428.0
454,2722.0,1639.0,1303.0,1116.0
455,3482.0,2050.0,1553.0,1300.0
456,3732.0,2200.0,1701.0,1462.0
457,3178.0,1829.0,1418.0,1219.0
458,4078.0,2378.0,1820.0,1550.0
459,3602.0,2126.0,1679.0,1447.0
460,3982.0,2365.0,1808.0,1552.0
461,3518.0,2092.0,1576.0,1394.0
462,4022.0,2353.0,1833.0,1559.0
463,3214.0,1953.0,1567.0,1387.0
464,3440.0,2012.0,1515.0,1295.0
465,3242.0,1906.0,1489.0,1258.0
466,3500.0,2035.0,1561.0,1365.0
467,2342.0,1392.0,1118.0,954.0
468,2888.0,1702.0,1335.0,1182.0
469,3414.0,2035.0,1540.0,1337.0
470,3096.0,1832.0,1383.0,1172.0
471,3208.0,1896.0,1488.0,1281.0
472,3286.0,1954.0,1493.0,1342.0
473,3090.0,1853.0,1399.0,1249.0
474,3152.0,1908.0,1527.0,1279.0
475,4156.0,2341.0,1813.0,1524.0
476,3016.0,1822.0,1388.0,1257.0
477,3578.0,2105.0,1601.0,1348.0
478,3142.0,1778.0,1413.0,1160.0
479,3724.0,2170.0,1702.0,1437.0
480,3510.0,2090.0,1656.0,1436.0
481,3550.0,2063.0,1614.0,1406.0
482,3294.0,1919.0,1468.0,1256.0
483,3836.0,2290.0,1769.0,1517.0
484,3326.0,1888.0,1529.0,1260.0
485,4018.0,2315.0,1792.0,1457.0
486,2786.0,1642.0,1235.0,1075.0
487,3440.0,2040.0,1608.0,1331.0
488,3714.0,2170.0,1688.0,1411.0
489,3230.0,1900.0,1493.0,1261.0
490,3316.0,2035.0,1567.0,1345.0
491,3148.0,1904.0,1472.0,1258.0
492,4338.0,2435.0,1820.0,1461.0
493,3340.0,1964.0,1465.0,1304.0
494,3174.0,1861.0,1480.0,1285.0
495,3722.0,2158.0,1671.0,1383.0
496,3512.0,2062.0,1564.0,1347.0
497,2694.0,1631.0,1291.0,1149.0
498,3554.0,2098.0,1590.0,1369.0
499,3768.0,2183.0,1719.0,1394.0
500,2992.0,1713.0,1359.0,1135.0
501,3396.0,2073.0,1593.0,1340.0
502,2808.0,1620.0,1231.0,1088.0
503,3506.0,2093.0,1606.0,1361.0
504,2702.0,1585.0,1254.0,1059.0
505,3448.0,2001.0,1511.0,1302.0
506,3978.0,2322.0,1791.0,1515.0
507,3426.0,1947.0,1551.0,1269.0
508,3680.0,2159.0,1669.0,1449.0
509,3858.0,2210.0,1719.0,1415.0
510,3038.0,1794.0,1343.0,1145.0
511,3336.0,1926.0,1475.0,1252.0
512,2902.0,1664.0,1279.0,1104.0
513,3294.0,1975.0,1521.0,1334.0
514,3938.0,2294.0,1713.0,1457.0
515,3430.0,2028.0,1557.0,1346.0
516,3168.0,1885.0,1464.0,1249.0
517,3642.0,2121.0,1627.0,1345.0
518,3598.0,2101.0,1645.0,1382.0
519,3314.0,1914.0,1450.0,1298.0
520,3542.0,2081.0,1591.0,1334.0
521,2822.0,1645.0,1315.0,1106.0
522,3760.0,2175.0,1652.0,1402.0
523,3350.0,2014.0,1522.0,1330.0
524,3820.0,2218.0,1671.0,1428.0
525,3442.0,2037.0,1572.0,1348.0
526,4088.0,2408.0,1823.0,1541.0
527,3144.0,1825.0,1423.0,1174.0
528,3612.0,2141.0,1667.0,1453.0
529,3536.0,2083.0,1610.0,1360.0
530,3562.0,2075.0,1597.0,1339.0
531,3626.0,2076.0,1640.0,1410.0
532,3434.0,2047.0,1589.0,1398.0
533,4320.0,2540.0,1887.0,1581.0
534,3250.0,1933.0,1442.0,1244.0
535,3076.0,1817.0,1425.0,1206.0
536,3450.0,2038.0,1599.0,1325.0
537,4012.0,2345.0,1768.0,1546.0
538,3670.0,2142.0,1649.0,1447.0
539,4130.0,2407.0,1857.0,1596.0
540,2960.0,1794.0,1393.0,1208.0
541,3420.0,2023.0,1576.0,1367.0
542,3324.0,1866.0,1472.0,1209.0
543,3888.0,2207.0,1738.0,1446.0
544,3604.0,2080.0,1628.0,1396.0
545,3040.0,1813.0,1387.0,1200.0
546,3518.0,2072.0,1621.0,1347.0
547,3244.0,1944.0,1485.0,1236.0
548,3976.0,2360.0,1816.0,1534.0
549,3388.0,2008.0,1530.0,1314.0
550,3412.0,2060.0,1501.0,1307.0
551,3856.0,2210.0,1734.0,1440.0
552,3316.0,1947.0,1470.0,1311.0
553,2750.0,1644.0,1338.0,1147.0
554,2966.0,1771.0,1414.0,1229.0
555,3560.0,2114.0,1610.0,1407.0
556,4066.0,2361.0,1795.0,1548.0
557,3490.0,2076.0,1602.0,1379.0
558,2984.0,1720.0,1373.0,1169.0
559,3070.0,1802.0,1433.0,1154.0
560,3276.0,1937.0,1481.0,1307.0
561,3404.0,1950.0,1465.0,1225.0
562,3672.0,2131.0,1650.0,1421.0
563,3756.0,2215.0,1668.0,1460.0
564,3492.0,2020.0,1535.0,1302.0
565,3262.0,1937.0,1547.0,1314.0
566,3940.0,2280.0,1744.0,1494.0
567,3600.0,2118.0,1685.0,1423.0
568,2662.0,1559.0,1209.0,1020.0
569,3246.0,1897.0,1424.0,1245.0
570,3486.0,2013.0,1575.0,1328.0
571,3652.0,2139.0,1605.0,1392.0
572,3710.0,2177.0,1700.0,1446.0
573,3402.0,2001.0,1563.0,1292.0
574,3410.0,1970.0,1511.0,1282.0
575,3876.0,2334.0,1805.0,1538.0
576,3912.0,2249.0,1714.0,1440.0
577,3452.0,1999.0,1601.0,1312.0
578,3604.0,2106.0,1622.0,1376.0
579,3328.0,1954.0,1540.0,1369.0
580,3174.0,1895.0,1456.0,1284.0
581,3322.0,2001.0,1542.0,1320.0
582,3844.0,2288.0,1694.0,1462.0
583,3244.0,1880.0,1477.0,1227.0
584,4288.0,2490.0,1909.0,1616.0
585,3348.0,1992.0,1464.0,1254.0
586,3580.0,2104.0,1618.0,1406.0
587,3906.0,2296.0,1740.0,1496.0
588,4082.0,2383.0,1795.0,1573.0
589,3510.0,2077.0,1607.0,1382.0
590,3310.0,1967.0,1562.0,1331.0
591,3306.0,1934.0,1495.0,1264.0
592,3348.0,1994.0,1562.0,1355.0
593,2704.0,1612.0,1234.0,1084.0
594,3550.0,2063.0,1597.0,1335.0
595,4024.0,2358.0,1815.0,1545.0
596,3758.0,2223.0,1730.0,1438.0
597,3204.0,1857.0,1426.0,1255.0
598,2718.0,1620.0,1239.0,1082.0
599,3510.0,2136.0,1633.0,1435.0
600,3222.0,1937.0,1473.0,1290.0
601,3496.0,2048.0,1586.0,1363.0
602,3390.0,2005.0,1571.0,1338.0
603,3696.0,2136.0,1611.0,1423.0
604,3108.0,1821.0,1427.0,1238.0
605,3902.0,2277.0,1716.0,1463.0
606,3504.0,2067.0,1635.0,1361.0
607,3820.0,2244.0,1701.0,1469.0
608,4054.0,2370.0,1815.0,1530.0
609,3726.0,2130.0,1678.0,1386.0
610,3432.0,2015.0,1545.0,1273.0
611,2890.0,1721.0,1290.0,1125.0
612,3498.0,2082.0,1627.0,1399.0
613,3738.0,2200.0,1601.0,1440.0
614,3380.0,1959.0,1513.0,1303.0
615,2850.0,1760.0,1371.0,1233.0
616,3290.0,1972.0,1542.0,1358.0
617,3550.0,2099.0,1606.0,1356.0
618,3292.0,1926.0,1464.0,1274.0
619,3364.0,1975.0,1579.0,1337.0
620,3002.0,1749.0,1362.0,1184.0
621,3998.0,2377.0,1785.0,1573.0
622,3800.0,2176.0,1668.0,1449.0
623,3326.0,2016.0,1591.0,1365.0
624,3876.0,2252.0,1701.0,1432.0
625,3826.0,2297.0,1734.0,1481.0
626,3378.0,1937.0,1523.0,1249.0
627,3436.0,2012.0,1555.0,1301.0
628,3952.0,2318.0,1797.0,1503.0
629,3680.0,2192.0,1699.0,1472.0
630,3896.0,2273.0,1749.0,1480.0
631,3356.0,1956.0,1536.0,1277.0
632,3144.0,1888.0,1433.0,1249.0
633,3466.0,2042.0,1604.0,1377.0
