,capacity_1,capacity_2,capacity_3,capacity_4
880,1276.0,871.0,673.0,625.0
881,1316.0,882.0,756.0,681.0
882,1386.0,871.0,693.0,608.0
883,1042.0,652.0,547.0,494.0
884,1616.0,1010.0,811.0,733.0
885,1344.0,809.0,694.0,638.0
886,1400.0,867.0,711.0,628.0
887,1472.0,908.0,708.0,661.0
888,1092.0,677.0,543.0,462.0
889,1678.0,1036.0,857.0,750.0
890,1816.0,1086.0,891.0,787.0
891,1234.0,786.0,687.0,625.0
892,1098.0,673.0,564.0,518.0
893,1434.0,867.0,701.0,629.0
894,1254.0,786.0,643.0,549.0
895,1252.0,777.0,642.0,568.0
896,1172.0,738.0,645.0,572.0
897,1330.0,828.0,633.0,558.0
898,1226.0,768.0,599.0,524.0
899,1342.0,899.0,733.0,662.0
900,944.0,642.0,558.0,486.0
901,1562.0,952.0,762.0,682.0
902,1406.0,888.0,686.0,605.0
903,1522.0,996.0,803.0,724.0
904,1562.0,975.0,781.0,718.0
905,938.0,667.0,545.0,497.0
906,1296.0,803.0,659.0,570.0
907,1366.0,869.0,760.0,649.0
908,1416.0,864.0,673.0,581.0
909,1428.0,922.0,785.0,699.0
910,1004.0,701.0,595.0,541.0
911,1452.0,891.0,711.0,626.0
912,1038.0,649.0,549.0,477.0
913,1134.0,759.0,631.0,571.0
914,1322.0,855.0,682.0,617.0
915,1238.0,780.0,703.0,594.0
916,1586.0,988.0,836.0,698.0
917,1082.0,696.0,586.0,524.0
918,1142.0,699.0,572.0,505.0
919,1178.0,757.0,647.0,573.0
920,1298.0,820.0,672.0,604.0
921,1488.0,979.0,826.0,748.0
922,1098.0,783.0,659.0,632.0
923,1064.0,704.0,557.0,527.0
924,1072.0,715.0,531.0,483.0
925,1206.0,741.0,636.0,545.0
926,1442.0,925.0,766.0,684.0
927,1510.0,985.0,807.0,715.0
928,1302.0,823.0,648.0,597.0
929,1500.0,948.0,771.0,697.0
930,1314.0,821.0,679.0,621.0
931,1154.0,774.0,692.0,641.0
932,1554.0,945.0,754.0,643.0
933,1428.0,939.0,790.0,711.0
934,1288.0,843.0,717.0,637.0
935,1492.0,953.0,812.0,685.0
936,1282.0,851.0,673.0,608.0
937,1242.0,782.0,629.0,536.0
938,1164.0,774.0,670.0,586.0
939,1080.0,694.0,565.0,516.0
940,1080.0,672.0,556.0,495.0
941,938.0,596.0,523.0,473.0
942,1320.0,842.0,677.0,614.0
943,1304.0,830.0,692.0,600.0
944,1190.0,786.0,675.0,589.0
945,1198.0,777.0,645.0,555.0
946,1442.0,905.0,724.0,619.0
947,1154.0,692.0,569.0,519.0
948,1252.0,786.0,642.0,554.0
949,1666.0,1016.0,830.0,739.0
950,1658.0,1011.0,736.0,665.0
951,968.0,623.0,507.0,451.0
952,1260.0,790.0,631.0,569.0
953,1188.0,760.0,610.0,533.0
954,1374.0,879.0,713.0,604.0
955,1438.0,906.0,768.0,689.0
956,1210.0,812.0,686.0,630.0
957,1214.0,819.0,709.0,658.0
958,1336.0,754.0,634.0,511.0
959,1228.0,779.0,654.0,582.0
960,1618.0,964.0,792.0,669.0
961,1388.0,860.0,731.0,669.0
962,1264.0,799.0,606.0,564.0
963,1100.0,660.0,567.0,501.0
964,1482.0,920.0,743.0,669.0
965,1646.0,1002.0,846.0,757.0
966,1110.0,738.0,620.0,549.0
967,1160.0,755.0,603.0,529.0
968,1312.0,832.0,653.0,591.0
969,1354.0,807.0,640.0,537.0
970,948.0,638.0,525.0,467.0
971,1504.0,920.0,744.0,641.0
972,1020.0,663.0,531.0,472.0
973,1366.0,890.0,757.0,667.0
974,976.0,577.0,466.0,425.0
975,1332.0,834.0,645.0,586.0
976,1286.0,797.0,610.0,560.0
977,850.0,594.0,497.0,453.0
978,1440.0,922.0,806.0,714.0
979,1096.0,737.0,637.0,573.0
980,1404.0,823.0,628.0,573.0
981,1272.0,870.0,734.0,689.0
982,1494.0,943.0,720.0,663.0
983,1584.0,1007.0,784.0,701.0
984,1134.0,775.0,632.0,595.0
985,810.0,486.0,403.0,365.0
986,1344.0,878.0,718.0,669.0
987,1136.0,711.0,600.0,542.0
988,1478.0,868.0,697.0,595.0
989,1160.0,746.0,601.0,538.0
990,1186.0,776.0,614.0,564.0
991,934.0,624.0,516.0,487.0
992,1236.0,843.0,703.0,643.0
993,1050.0,617.0,516.0,436.0
994,1280.0,802.0,641.0,540.0
995,1632.0,1011.0,818.0,705.0
996,1224.0,772.0,653.0,579.0
997,1328.0,812.0,649.0,601.0
998,1262.0,761.0,618.0,596.0
999,1314.0,847.0,720.0,662.0
