,capacity_1,capacity_2,capacity_3,capacity_4
82,1370.0,855.0,696.0,624.0
83,1606.0,1010.0,828.0,716.0
84,1802.0,1107.0,865.0,757.0
85,1772.0,1080.0,891.0,739.0
86,1574.0,973.0,731.0,666.0
87,1698.0,1041.0,846.0,745.0
88,1636.0,1022.0,800.0,720.0
89,990.0,648.0,558.0,502.0
90,1666.0,1032.0,808.0,726.0
91,1808.0,1166.0,922.0,829.0
92,2016.0,1224.0,988.0,840.0
93,1886.0,1173.0,876.0,767.0
94,1966.0,1169.0,918.0,803.0
95,2210.0,1326.0,1064.0,907.0
96,2508.0,1459.0,1160.0,1028.0
97,1458.0,936.0,737.0,666.0
98,1936.0,1184.0,952.0,832.0
99,1830.0,1139.0,933.0,812.0
100,1832.0,1112.0,953.0,834.0
101,1612.0,1008.0,839.0,711.0
102,2354.0,1434.0,1137.0,976.0
103,2074.0,1229.0,968.0,839.0
104,2204.0,1346.0,1047.0,957.0
105,1626.0,998.0,800.0,703.0
106,2246.0,1274.0,1003.0,901.0
107,1946.0,1188.0,914.0,819.0
108,2050.0,1275.0,1003.0,908.0
109,2136.0,1291.0,1048.0,871.0
110,2040.0,1265.0,988.0,840.0
111,1936.0,1225.0,983.0,902.0
112,1640.0,1023.0,781.0,717.0
113,2106.0,1246.0,1042.0,925.0
114,1622.0,1005.0,767.0,696.0
115,1812.0,1092.0,837.0,715.0
116,1658.0,1025.0,824.0,705.0
117,2076.0,1276.0,1027.0,952.0
118,2442.0,1453.0,1150.0,1038.0
119,1912.0,1179.0,945.0,832.0
120,2346.0,1408.0,1109.0,943.0
121,1468.0,868.0,726.0,618.0
122,2028.0,1199.0,998.0,864.0
123,1832.0,1131.0,929.0,789.0
124,1548.0,931.0,750.0,675.0
125,1714.0,1014.0,835.0,734.0
126,1778.0,1132.0,869.0,791.0
127,1298.0,804.0,648.0,569.0
128,1344.0,852.0,693.0,624.0
129,2148.0,1277.0,976.0,853.0
130,1546.0,934.0,784.0,694.0
131,1662.0,1074.0,861.0,778.0
132,2276.0,1351.0,1058.0,934.0
133,2210.0,1350.0,1025.0,936.0
134,2098.0,1226.0,927.0,848.0
135,1828.0,1134.0,919.0,795.0
136,1342.0,851.0,710.0,646.0
137,1676.0,1004.0,792.0,693.0
138,1746.0,1097.0,894.0,807.0
139,1618.0,1018.0,814.0,718.0
140,1608.0,988.0,787.0,703.0
141,1628.0,1014.0,809.0,707.0
142,1934.0,1181.0,905.0,816.0
143,1854.0,1155.0,891.0,794.0
144,1922.0,1138.0,920.0,786.0
145,1490.0,915.0,759.0,645.0
146,1776.0,1091.0,881.0,800.0
147,1700.0,1033.0,836.0,725.0
148,1874.0,1200.0,947.0,846.0
149,2260.0,1338.0,1096.0,908.0
150,1214.0,755.0,597.0,537.0
151,1442.0,891.0,734.0,666.0
152,1834.0,1120.0,859.0,774.0
153,1730.0,1101.0,927.0,823.0
154,1634.0,983.0,830.0,722.0
155,1650.0,1010.0,833.0,729.0
156,2018.0,1230.0,938.0,791.0
157,1866.0,1147.0,934.0,786.0
158,2106.0,1288.0,1012.0,951.0
159,1966.0,1188.0,962.0,795.0
160,1770.0,1162.0,872.0,807.0
161,1576.0,920.0,734.0,597.0
162,2004.0,1213.0,962.0,872.0
163,1920.0,1203.0,983.0,871.0
164,1568.0,945.0,777.0,682.0
165,1816.0,1105.0,848.0,774.0
166,2570.0,1558.0,1243.0,1068.0
167,1874.0,1146.0,897.0,789.0
168,2060.0,1248.0,945.0,854.0
169,1778.0,1140.0,939.0,846.0
170,1870.0,1166.0,920.0,847.0
171,1792.0,1073.0,908.0,749.0
172,2076.0,1246.0,969.0,835.0
173,1946.0,1243.0,1017.0,894.0
174,2038.0,1253.0,1010.0,825.0
175,2070.0,1261.0,1003.0,857.0
176,1952.0,1185.0,951.0,785.0
177,1690.0,1016.0,871.0,726.0
178,1956.0,1189.0,958.0,804.0
179,1738.0,1088.0,845.0,754.0
180,1642.0,1029.0,827.0,701.0
181,1994.0,1196.0,940.0,837.0
182,1590.0,970.0,808.0,675.0
183,2238.0,1335.0,1028.0,908.0
184,1812.0,1046.0,816.0,742.0
185,1872.0,1147.0,990.0,829.0
186,1726.0,1082.0,896.0,794.0
187,1770.0,1131.0,885.0,794.0
188,1740.0,1071.0,832.0,707.0
189,2052.0,1301.0,1034.0,912.0
190,1846.0,1186.0,900.0,821.0
191,1820.0,1136.0,919.0,802.0
192,1794.0,1083.0,883.0,737.0
193,1990.0,1226.0,970.0,855.0
194,1790.0,1108.0,884.0,821.0
195,2008.0,1218.0,970.0,818.0
196,2284.0,1407.0,1148.0,1022.0
197,1574.0,1007.0,795.0,739.0
198,2016.0,1246.0,1049.0,895.0
199,2180.0,1363.0,1115.0,963.0
200,2288.0,1395.0,1082.0,963.0
201,1716.0,1034.0,829.0,717.0
202,1826.0,1194.0,960.0,870.0
203,1898.0,1200.0,966.0,870.0
204,1898.0,1156.0,927.0,803.0
205,2322.0,1341.0,1123.0,894.0
206,1782.0,1075.0,824.0,718.0
207,1990.0,1182.0,985.0,819.0
208,1952.0,1204.0,926.0,832.0
209,1570.0,1004.0,773.0,680.0
210,2020.0,1228.0,923.0,831.0
211,1540.0,914.0,750.0,682.0
212,1730.0,1082.0,873.0,761.0
213,2342.0,1415.0,1111.0,983.0
214,2038.0,1277.0,1008.0,893.0
215,1772.0,1097.0,869.0,806.0
216,1986.0,1202.0,973.0,842.0
217,1572.0,970.0,786.0,674.0
218,1622.0,1034.0,803.0,745.0
219,1576.0,1001.0,837.0,763.0
220,1648.0,1045.0,786.0,714.0
221,1908.0,1176.0,944.0,805.0
222,2082.0,1224.0,1057.0,859.0
223,1472.0,953.0,744.0,698.0
224,1812.0,1073.0,883.0,752.0
225,1860.0,1153.0,927.0,820.0
226,1698.0,1084.0,907.0,825.0
227,1850.0,1176.0,920.0,797.0
228,1626.0,1005.0,830.0,742.0
229,1892.0,1141.0,895.0,803.0
230,2100.0,1246.0,960.0,886.0
231,1816.0,1143.0,906.0,803.0
232,1936.0,1191.0,960.0,870.0
233,2468.0,1476.0,1089.0,946.0
234,1804.0,1082.0,811.0,721.0
235,1782.0,1095.0,837.0,746.0
236,2056.0,1246.0,964.0,867.0
237,2148.0,1348.0,1093.0,964.0
238,1326.0,851.0,704.0,620.0
239,1858.0,1165.0,937.0,853.0
240,2168.0,1305.0,1057.0,893.0
241,1956.0,1178.0,945.0,821.0
242,1664.0,1025.0,807.0,706.0
243,2136.0,1283.0,967.0,889.0
244,1814.0,1135.0,895.0,820.0
245,1606.0,1036.0,817.0,739.0
246,1800.0,1109.0,886.0,810.0
247,1922.0,1135.0,968.0,818.0
248,1872.0,1148.0,890.0,812.0
249,2108.0,1321.0,1066.0,934.0
250,1700.0,1060.0,859.0,775.0
251,2286.0,1338.0,1122.0,900.0
252,1908.0,1140.0,866.0,791.0
253,1984.0,1154.0,940.0,824.0
254,1758.0,1063.0,887.0,756.0
255,1884.0,1128.0,902.0,823.0
256,1502.0,941.0,782.0,698.0
257,2134.0,1268.0,1042.0,871.0
258,1836.0,1136.0,875.0,814.0
259,2082.0,1260.0,987.0,871.0
260,1396.0,872.0,723.0,625.0
261,1572.0,976.0,825.0,679.0
262,1686.0,1080.0,881.0,806.0
263,1706.0,1019.0,779.0,681.0
264,1926.0,1186.0,899.0,805.0
265,2056.0,1230.0,990.0,896.0
266,2246.0,1358.0,1066.0,970.0
267,2200.0,1301.0,1032.0,902.0
268,2124.0,1300.0,994.0,845.0
269,1992.0,1220.0,945.0,841.0
270,1938.0,1195.0,977.0,823.0
271,1680.0,1025.0,810.0,694.0
272,1728.0,1118.0,858.0,764.0
273,2016.0,1208.0,978.0,845.0
274,1730.0,1058.0,817.0,723.0
275,1704.0,1082.0,903.0,817.0
276,1916.0,1207.0,945.0,852.0
277,1670.0,1002.0,796.0,717.0
278,1854.0,1122.0,878.0,771.0
279,1510.0,915.0,744.0,694.0
280,1864.0,1179.0,957.0,859.0
281,1762.0,1108.0,856.0,746.0
282,1910.0,1195.0,998.0,858.0
283,1328.0,902.0,766.0,716.0
284,2030.0,1277.0,998.0,912.0
285,1636.0,1003.0,805.0,695.0
286,2302.0,1385.0,1066.0,950.0
287,1802.0,1115.0,880.0,764.0
288,1642.0,1068.0,878.0,821.0
289,1958.0,1167.0,962.0,807.0
290,1674.0,997.0,825.0,746.0
291,1768.0,1105.0,895.0,759.0
292,1802.0,1115.0,842.0,736.0
293,1432.0,893.0,713.0,626.0
294,2184.0,1342.0,1068.0,936.0
295,1900.0,1169.0,935.0,812.0
296,1732.0,1073.0,893.0,776.0
297,1750.0,1097.0,902.0,786.0
298,1858.0,1170.0,942.0,795.0
299,2154.0,1326.0,1029.0,955.0
300,1578.0,1014.0,804.0,749.0
301,2230.0,1310.0,1060.0,893.0
302,1464.0,912.0,720.0,620.0
303,1856.0,1126.0,950.0,834.0
304,1838.0,1111.0,906.0,797.0
305,1508.0,900.0,686.0,611.0
306,1700.0,1082.0,856.0,779.0
307,1962.0,1238.0,1016.0,890.0
308,1960.0,1189.0,952.0,828.0
309,2650.0,1589.0,1191.0,1031.0
310,1570.0,1022.0,845.0,744.0
311,2150.0,1280.0,1030.0,907.0
312,1568.0,996.0,839.0,749.0
313,1742.0,1052.0,860.0,736.0
314,1954.0,1215.0,931.0,820.0
315,1958.0,1152.0,938.0,773.0
316,1820.0,1131.0,864.0,797.0
317,1858.0,1114.0,847.0,738.0
318,1856.0,1137.0,906.0,779.0
319,1280.0,822.0,689.0,596.0
320,2350.0,1388.0,1099.0,924.0
321,1664.0,1067.0,869.0,793.0
322,1960.0,1269.0,1006.0,902.0
323,1780.0,1127.0,912.0,819.0
324,1842.0,1140.0,939.0,807.0
325,1868.0,1122.0,924.0,812.0
326,1674.0,1074.0,841.0,795.0
327,1524.0,937.0,721.0,635.0
328,2290.0,1422.0,1165.0,1009.0
329,2004.0,1198.0,980.0,849.0
330,1794.0,1118.0,865.0,778.0
331,2082.0,1303.0,1033.0,952.0
332,1744.0,1089.0,876.0,765.0
333,1906.0,1184.0,948.0,863.0
334,1558.0,964.0,761.0,678.0
335,1752.0,1086.0,906.0,797.0
336,1418.0,864.0,738.0,633.0
337,1476.0,887.0,706.0,589.0
338,1748.0,1127.0,873.0,813.0
339,2004.0,1203.0,956.0,847.0
340,2314.0,1419.0,1144.0,999.0
341,1930.0,1158.0,885.0,793.0
342,1852.0,1151.0,956.0,828.0
343,1906.0,1129.0,923.0,773.0
344,1900.0,1189.0,957.0,866.0
345,1568.0,993.0,824.0,712.0
346,1762.0,1093.0,922.0,800.0
347,1824.0,1107.0,885.0,754.0
348,1712.0,1108.0,916.0,829.0
349,1816.0,1101.0,867.0,814.0
350,1548.0,968.0,746.0,662.0
351,1686.0,1033.0,903.0,794.0
352,1624.0,1022.0,855.0,786.0
353,1538.0,960.0,796.0,670.0
354,2072.0,1200.0,979.0,826.0
355,1792.0,1150.0,957.0,813.0
356,2384.0,1482.0,1138.0,996.0
357,1990.0,1205.0,990.0,866.0
358,1532.0,992.0,745.0,679.0
359,1776.0,1077.0,892.0,808.0
360,1864.0,1170.0,925.0,842.0
361,2282.0,1425.0,1149.0,1021.0
362,1712.0,1065.0,857.0,798.0
363,1676.0,1061.0,830.0,762.0
364,1786.0,1074.0,875.0,794.0
365,2434.0,1495.0,1201.0,1062.0
366,1822.0,1098.0,893.0,790.0
367,2208.0,1339.0,1041.0,937.0
368,1870.0,1111.0,907.0,758.0
369,2366.0,1401.0,1108.0,913.0
370,2252.0,1354.0,1071.0,901.0
371,2146.0,1320.0,1056.0,927.0
372,2176.0,1300.0,979.0,856.0
373,1438.0,917.0,722.0,651.0
374,1872.0,1128.0,881.0,789.0
375,1796.0,1120.0,881.0,778.0
376,2248.0,1322.0,985.0,875.0
377,1730.0,1115.0,874.0,800.0
378,1904.0,1166.0,987.0,846.0
379,2190.0,1331.0,1079.0,965.0
380,1974.0,1208.0,973.0,837.0
381,1472.0,905.0,727.0,617.0
382,2094.0,1297.0,973.0,916.0
383,1814.0,1118.0,845.0,750.0
384,2050.0,1262.0,1046.0,949.0
385,1786.0,1152.0,954.0,837.0
386,1990.0,1223.0,963.0,856.0
387,2298.0,1379.0,1075.0,977.0
388,1842.0,1118.0,869.0,769.0
389,2586.0,1553.0,1237.0,1106.0
390,1846.0,1049.0,854.0,728.0
391,1976.0,1222.0,937.0,821.0
392,1602.0,991.0,804.0,707.0
393,1332.0,818.0,676.0,585.0
394,1778.0,1109.0,919.0,842.0
395,1626.0,1004.0,854.0,748.0
396,1782.0,1091.0,877.0,742.0
397,1638.0,1045.0,853.0,759.0
398,1968.0,1179.0,994.0,844.0
399,2240.0,1369.0,1065.0,971.0
400,1872.0,1146.0,920.0,797.0
401,1494.0,961.0,732.0,654.0
402,1806.0,1131.0,910.0,824.0
403,1922.0,1174.0,961.0,847.0
404,1970.0,1181.0,999.0,826.0
405,1790.0,1051.0,860.0,694.0
406,1560.0,961.0,781.0,719.0
407,1852.0,1160.0,868.0,784.0
408,2184.0,1317.0,1069.0,934.0
409,1982.0,1271.0,983.0,886.0
410,1838.0,1185.0,934.0,853.0
411,1836.0,1124.0,895.0,792.0
412,2050.0,1236.0,960.0,825.0
413,2350.0,1407.0,1105.0,924.0
414,1626.0,1015.0,809.0,729.0
415,1722.0,1083.0,860.0,753.0
416,1762.0,1064.0,859.0,728.0
417,2176.0,1324.0,1059.0,882.0
418,1436.0,894.0,748.0,639.0
419,1864.0,1155.0,961.0,863.0
420,2030.0,1266.0,1013.0,895.0
421,2244.0,1343.0,1090.0,946.0
422,2314.0,1435.0,1107.0,962.0
423,1666.0,1001.0,816.0,735.0
424,1720.0,1089.0,877.0,796.0
425,2172.0,1320.0,1012.0,926.0
426,2266.0,1440.0,1173.0,1046.0
427,1622.0,1080.0,861.0,815.0
428,2410.0,1462.0,1179.0,1038.0
429,2038.0,1281.0,1025.0,916.0
430,1582.0,953.0,771.0,699.0
431,1408.0,890.0,744.0,635.0
432,1442.0,974.0,802.0,736.0
433,1912.0,1230.0,929.0,857.0
434,1624.0,1005.0,810.0,681.0
435,1750.0,1077.0,888.0,786.0
436,1928.0,1175.0,916.0,846.0
437,1978.0,1242.0,945.0,876.0
438,2136.0,1290.0,1066.0,932.0
439,1736.0,1126.0,880.0,811.0
440,1654.0,1024.0,804.0,734.0
441,2534.0,1519.0,1189.0,979.0
442,1874.0,1144.0,882.0,766.0
443,1478.0,967.0,805.0,734.0
444,2032.0,1263.0,1012.0,860.0
445,1710.0,1038.0,819.0,740.0
446,1736.0,1080.0,888.0,789.0
447,1808.0,1137.0,906.0,798.0
448,1952.0,1198.0,930.0,798.0
449,1716.0,1059.0,870.0,776.0
450,2028.0,1256.0,973.0,847.0
451,2278.0,1385.0,1116.0,959.0
452,1612.0,1007.0,793.0,726.0
453,1666.0,1060.0,823.0,735.0
454,1952.0,1188.0,923.0,833.0
455,1698.0,1065.0,886.0,750.0
456,1736.0,1075.0,821.0,724.0
457,1524.0,977.0,781.0,719.0
458,1648.0,1078.0,903.0,801.0
459,1882.0,1179.0,994.0,887.0
460,1538.0,969.0,751.0,669.0
461,1622.0,1023.0,848.0,729.0
462,1826.0,1106.0,845.0,766.0
463,1870.0,1115.0,885.0,750.0
464,1912.0,1204.0,953.0,858.0
465,1558.0,972.0,771.0,679.0
466,1632.0,1014.0,824.0,709.0
467,1910.0,1188.0,981.0,833.0
468,1984.0,1219.0,928.0,848.0
469,2086.0,1221.0,995.0,832.0
470,2004.0,1210.0,898.0,791.0
471,2126.0,1301.0,1093.0,968.0
472,1596.0,1006.0,797.0,694.0
473,1516.0,976.0,785.0,717.0
474,1566.0,994.0,803.0,720.0
475,1642.0,1007.0,831.0,733.0
476,1750.0,1075.0,899.0,767.0
477,1644.0,1009.0,850.0,717.0
478,1326.0,817.0,671.0,590.0
479,1838.0,1071.0,907.0,774.0
480,1812.0,1094.0,827.0,757.0
481,1740.0,1071.0,882.0,743.0
482,1528.0,950.0,747.0,665.0
483,1472.0,884.0,734.0,650.0
484,2104.0,1296.0,1019.0,910.0
485,1786.0,1073.0,877.0,763.0
486,1770.0,1093.0,886.0,784.0
487,2490.0,1544.0,1220.0,1073.0
488,1908.0,1197.0,959.0,873.0
489,1894.0,1137.0,913.0,764.0
490,1990.0,1206.0,933.0,803.0
491,1678.0,993.0,820.0,699.0
492,2164.0,1308.0,1028.0,923.0
493,1982.0,1215.0,973.0,830.0
494,2268.0,1383.0,1109.0,993.0
495,1836.0,1122.0,893.0,806.0
496,2248.0,1392.0,1112.0,975.0
497,2138.0,1282.0,982.0,860.0
498,1776.0,1118.0,919.0,818.0
499,2304.0,1341.0,1053.0,875.0
500,1372.0,881.0,767.0,675.0
501,1944.0,1189.0,959.0,850.0
502,1682.0,1020.0,863.0,683.0
503,1932.0,1163.0,979.0,834.0
504,1620.0,1003.0,795.0,662.0
505,1712.0,1089.0,897.0,779.0
506,1958.0,1155.0,918.0,798.0
507,1952.0,1220.0,959.0,820.0
508,1568.0,981.0,796.0,688.0
509,1924.0,1174.0,909.0,798.0
510,1638.0,1075.0,912.0,804.0
511,1860.0,1134.0,911.0,806.0
512,1694.0,1058.0,762.0,695.0
513,1702.0,1060.0,831.0,796.0
514,1960.0,1189.0,924.0,818.0
515,1822.0,1089.0,887.0,745.0
516,1650.0,1009.0,822.0,711.0
517,2166.0,1306.0,1067.0,941.0
518,1876.0,1164.0,891.0,763.0
519,1322.0,839.0,709.0,626.0
520,1966.0,1240.0,1020.0,898.0
521,1968.0,1175.0,973.0,852.0
522,1680.0,1061.0,849.0,740.0
523,1764.0,1079.0,881.0,774.0
524,1954.0,1169.0,947.0,834.0
525,2368.0,1398.0,1132.0,979.0
526,1754.0,1079.0,900.0,797.0
527,1886.0,1133.0,904.0,771.0
528,2088.0,1229.0,972.0,865.0
529,1674.0,1030.0,812.0,710.0
530,1582.0,981.0,758.0,688.0
531,1732.0,1074.0,849.0,722.0
532,1868.0,1106.0,897.0,737.0
533,1926.0,1213.0,993.0,904.0
534,1748.0,1078.0,890.0,792.0
535,1574.0,960.0,772.0,664.0
536,2264.0,1399.0,1155.0,1014.0
537,2010.0,1204.0,920.0,821.0
538,1674.0,1040.0,882.0,773.0
539,1774.0,1097.0,855.0,737.0
540,1422.0,885.0,688.0,618.0
541,1810.0,1103.0,902.0,794.0
542,1806.0,1094.0,883.0,784.0
543,2102.0,1295.0,1007.0,907.0
544,1648.0,1067.0,874.0,782.0
545,1896.0,1138.0,902.0,793.0
546,1946.0,1204.0,931.0,823.0
547,1966.0,1139.0,915.0,768.0
548,2062.0,1334.0,1065.0,940.0
549,1766.0,1072.0,864.0,762.0
550,1940.0,1120.0,923.0,774.0
551,2576.0,1547.0,1197.0,1092.0
552,2240.0,1367.0,1117.0,961.0
553,1814.0,1097.0,836.0,751.0
554,1996.0,1186.0,906.0,760.0
555,1930.0,1175.0,883.0,807.0
556,1746.0,1083.0,877.0,797.0
557,2436.0,1483.0,1169.0,1035.0
558,1666.0,1057.0,868.0,745.0
559,2000.0,1267.0,1033.0,908.0
560,1720.0,1036.0,824.0,758.0
561,1574.0,1007.0,821.0,720.0
562,2070.0,1270.0,1018.0,869.0
563,1550.0,1008.0,820.0,742.0
564,1712.0,1083.0,887.0,798.0
565,1926.0,1189.0,906.0,825.0
566,1770.0,1076.0,862.0,781.0
567,1942.0,1186.0,992.0,845.0
568,1816.0,1162.0,891.0,820.0
569,1596.0,972.0,751.0,658.0
570,2496.0,1446.0,1108.0,936.0
571,1712.0,1051.0,840.0,758.0
572,1640.0,1023.0,812.0,725.0
573,1746.0,1082.0,894.0,806.0
574,1872.0,1175.0,928.0,812.0
575,1970.0,1253.0,989.0,877.0
576,1998.0,1238.0,964.0,869.0
577,1790.0,1126.0,921.0,814.0
578,1352.0,812.0,624.0,571.0
579,2370.0,1464.0,1170.0,1012.0
580,1484.0,950.0,772.0,696.0
581,2008.0,1203.0,991.0,817.0
582,1710.0,1062.0,849.0,767.0
583,2182.0,1359.0,1080.0,929.0
584,1780.0,1096.0,869.0,733.0
585,2138.0,1315.0,1050.0,955.0
586,1504.0,974.0,754.0,666.0
587,1558.0,928.0,771.0,678.0
588,1422.0,961.0,749.0,691.0
589,2028.0,1247.0,1047.0,897.0
590,2092.0,1245.0,991.0,882.0
591,1916.0,1198.0,954.0,806.0
592,2198.0,1363.0,1073.0,934.0
593,1642.0,996.0,791.0,700.0
594,2032.0,1308.0,1006.0,922.0
595,2112.0,1261.0,1001.0,845.0
596,1972.0,1215.0,1001.0,902.0
597,1978.0,1209.0,1010.0,850.0
598,2344.0,1360.0,1045.0,913.0
599,1642.0,1006.0,699.0,645.0
600,1910.0,1156.0,939.0,815.0
601,1508.0,961.0,786.0,711.0
602,1650.0,941.0,806.0,679.0
603,1874.0,1146.0,956.0,799.0
604,1608.0,1000.0,858.0,729.0
605,2110.0,1304.0,1025.0,899.0
606,1480.0,957.0,789.0,718.0
607,1722.0,1046.0,800.0,694.0
608,2012.0,1208.0,983.0,852.0
609,1768.0,1099.0,881.0,762.0
610,1596.0,963.0,779.0,654.0
611,1584.0,994.0,801.0,725.0
612,2050.0,1270.0,983.0,861.0
613,1988.0,1238.0,982.0,874.0
614,1980.0,1212.0,997.0,866.0
615,1928.0,1163.0,934.0,797.0
616,1632.0,1056.0,840.0,768.0
617,1900.0,1232.0,1001.0,915.0
618,1424.0,865.0,685.0,607.0
619,1854.0,1129.0,871.0,771.0
620,1580.0,976.0,774.0,709.0
621,2148.0,1279.0,1030.0,836.0
622,1948.0,1180.0,983.0,798.0
623,1912.0,1208.0,947.0,845.0
624,1826.0,1106.0,874.0,751.0
625,1458.0,944.0,776.0,704.0
626,1702.0,1034.0,817.0,733.0
627,2136.0,1297.0,1025.0,874.0
628,2362.0,1430.0,1168.0,985.0
629,1626.0,1052.0,861.0,757.0
630,2244.0,1394.0,1026.0,956.0
631,2286.0,1374.0,1104.0,945.0
632,1878.0,1173.0,927.0,848.0
633,1904.0,1138.0,927.0,813.0
634,1886.0,1153.0,867.0,810.0
635,2246.0,1359.0,1048.0,954.0
636,1878.0,1096.0,857.0,744.0
637,1534.0,994.0,811.0,720.0
638,2074.0,1258.0,1015.0,896.0
639,1596.0,997.0,765.0,659.0
640,1678.0,1018.0,835.0,747.0
641,1882.0,1165.0,908.0,813.0
642,1938.0,1198.0,930.0,807.0
643,2020.0,1248.0,1005.0,887.0
644,1504.0,917.0,780.0,687.0
645,2152.0,1332.0,992.0,887.0
646,1454.0,907.0,716.0,653.0
647,2002.0,1212.0,936.0,814.0
648,2068.0,1275.0,1052.0,904.0
649,2246.0,1386.0,1070.0,958.0
650,2096.0,1296.0,1027.0,918.0
651,1870.0,1175.0,942.0,856.0
652,2210.0,1347.0,1084.0,959.0
653,1676.0,1054.0,865.0,775.0
654,2006.0,1219.0,920.0,815.0
655,1874.0,1168.0,941.0,823.0
656,1850.0,1173.0,957.0,874.0
657,1914.0,1191.0,941.0,811.0
658,2106.0,1280.0,986.0,873.0
659,1836.0,1091.0,786.0,717.0
660,1804.0,1108.0,842.0,740.0
661,1694.0,1036.0,805.0,667.0
662,1928.0,1180.0,920.0,811.0
663,1742.0,1084.0,894.0,803.0
664,1976.0,1262.0,910.0,829.0
665,1768.0,1053.0,841.0,730.0
666,2598.0,1584.0,1253.0,1114.0
667,2346.0,1391.0,1021.0,890.0
668,1786.0,1076.0,910.0,739.0
669,2078.0,1235.0,1049.0,880.0
670,1992.0,1156.0,937.0,792.0
671,1752.0,1141.0,960.0,878.0
672,1594.0,998.0,817.0,735.0
673,1542.0,952.0,762.0,664.0
674,1278.0,814.0,686.0,585.0
675,1738.0,1046.0,825.0,743.0
676,1182.0,787.0,665.0,598.0
677,2102.0,1269.0,1014.0,921.0
678,1906.0,1137.0,942.0,780.0
679,1806.0,1162.0,936.0,827.0
680,1868.0,1153.0,894.0,782.0
681,2014.0,1234.0,964.0,828.0
682,2068.0,1257.0,1022.0,895.0
683,1674.0,1036.0,832.0,738.0
684,2286.0,1409.0,1095.0,978.0
685,1708.0,1050.0,800.0,717.0
686,2070.0,1248.0,985.0,884.0
687,2118.0,1288.0,1057.0,939.0
688,2006.0,1198.0,969.0,852.0
689,2328.0,1399.0,1062.0,946.0
690,1932.0,1175.0,952.0,815.0
691,1812.0,1169.0,954.0,852.0
692,2112.0,1295.0,1035.0,919.0
693,1632.0,1013.0,813.0,721.0
