,capacity_1,capacity_2,capacity_3,capacity_4
168,2878.0,1699.0,1439.0,1288.0
169,2784.0,1657.0,1466.0,1389.0
170,2002.0,1251.0,1096.0,1036.0
171,2630.0,1572.0,1376.0,1235.0
172,2298.0,1388.0,1288.0,1181.0
173,2330.0,1435.0,1190.0,1070.0
174,2320.0,1474.0,1280.0,1264.0
175,2216.0,1396.0,1275.0,1186.0
176,2204.0,1326.0,1194.0,1097.0
177,2206.0,1326.0,1193.0,1075.0
178,2494.0,1501.0,1271.0,1172.0
179,2430.0,1463.0,1291.0,1189.0
180,2212.0,1375.0,1226.0,1090.0
181,2668.0,1609.0,1461.0,1266.0
182,2540.0,1608.0,1495.0,1370.0
183,2658.0,1561.0,1467.0,1318.0
184,2012.0,1223.0,1103.0,1035.0
185,2110.0,1280.0,1116.0,1131.0
186,2490.0,1483.0,1276.0,1193.0
187,2690.0,1691.0,1382.0,1331.0
188,2604.0,1595.0,1362.0,1186.0
189,1954.0,1147.0,1089.0,1038.0
190,1998.0,1243.0,1125.0,1024.0
191,1742.0,1124.0,1029.0,918.0
192,2798.0,1689.0,1426.0,1321.0
193,2418.0,1421.0,1245.0,1175.0
194,2704.0,1627.0,1357.0,1306.0
195,2528.0,1502.0,1308.0,1212.0
196,2212.0,1275.0,1081.0,1030.0
197,2548.0,1569.0,1414.0,1345.0
198,2898.0,1683.0,1521.0,1393.0
199,2360.0,1464.0,1235.0,1059.0
200,2242.0,1390.0,1175.0,1205.0
201,2050.0,1217.0,1127.0,1105.0
202,2024.0,1238.0,1064.0,1026.0
203,2454.0,1446.0,1255.0,1203.0
204,2354.0,1453.0,1358.0,1185.0
205,2614.0,1567.0,1364.0,1246.0
206,2072.0,1262.0,1232.0,1037.0
207,1884.0,1147.0,1051.0,984.0
208,2154.0,1251.0,1133.0,1029.0
209,2670.0,1648.0,1484.0,1396.0
210,2890.0,1707.0,1530.0,1342.0
211,2528.0,1606.0,1331.0,1216.0
212,2662.0,1573.0,1316.0,1268.0
213,1942.0,1203.0,1118.0,1028.0
214,3072.0,1831.0,1613.0,1532.0
215,2620.0,1538.0,1440.0,1336.0
216,2050.0,1228.0,1138.0,1066.0
217,2350.0,1403.0,1238.0,1142.0
218,2298.0,1385.0,1264.0,1133.0
219,2764.0,1636.0,1437.0,1245.0
220,2110.0,1301.0,1159.0,1012.0
221,2094.0,1292.0,1089.0,1034.0
222,2006.0,1220.0,1124.0,1073.0
223,2390.0,1486.0,1267.0,1155.0
224,2550.0,1574.0,1388.0,1247.0
225,2386.0,1441.0,1227.0,1078.0
226,2456.0,1451.0,1237.0,1188.0
227,2556.0,1550.0,1302.0,1292.0
228,2306.0,1384.0,1198.0,1178.0
229,2266.0,1394.0,1196.0,1093.0
230,1956.0,1191.0,1049.0,960.0
231,2234.0,1362.0,1223.0,1243.0
232,2176.0,1327.0,1206.0,1069.0
233,2024.0,1233.0,1097.0,969.0
234,2368.0,1464.0,1307.0,1211.0
235,2872.0,1678.0,1396.0,1277.0
236,2202.0,1325.0,1189.0,1022.0
237,1810.0,1114.0,1002.0,935.0
238,2104.0,1262.0,1128.0,1053.0
239,2028.0,1234.0,1190.0,1024.0
240,2478.0,1526.0,1304.0,1212.0
241,2460.0,1516.0,1360.0,1314.0
242,2464.0,1520.0,1327.0,1247.0
243,1952.0,1229.0,1101.0,1079.0
244,2108.0,1265.0,1062.0,913.0
245,3188.0,1894.0,1560.0,1422.0
246,2016.0,1232.0,1099.0,1009.0
247,2284.0,1378.0,1266.0,1093.0
248,2158.0,1301.0,1230.0,1154.0
249,2452.0,1480.0,1231.0,1142.0
250,2316.0,1389.0,1246.0,1169.0
251,2100.0,1234.0,1023.0,949.0
252,1946.0,1157.0,1044.0,982.0
253,2826.0,1678.0,1387.0,1239.0
254,2098.0,1312.0,1173.0,1126.0
255,2576.0,1535.0,1336.0,1180.0
256,2536.0,1538.0,1282.0,1187.0
257,2364.0,1428.0,1266.0,1166.0
258,2818.0,1759.0,1474.0,1411.0
259,2540.0,1477.0,1279.0,1141.0
260,2576.0,1492.0,1330.0,1335.0
261,2298.0,1339.0,1121.0,978.0
262,2616.0,1555.0,1344.0,1218.0
263,2564.0,1518.0,1373.0,1210.0
264,2444.0,1446.0,1284.0,1128.0
265,2266.0,1417.0,1158.0,1086.0
266,2762.0,1682.0,1396.0,1299.0
267,1996.0,1268.0,1113.0,1009.0
268,2088.0,1292.0,1138.0,1106.0
269,2126.0,1236.0,1072.0,975.0
270,2600.0,1607.0,1387.0,1252.0
271,2408.0,1512.0,1348.0,1280.0
272,2282.0,1396.0,1235.0,1106.0
273,2286.0,1376.0,1203.0,1063.0
274,2156.0,1304.0,1093.0,1005.0
275,2592.0,1570.0,1302.0,1166.0
276,2546.0,1524.0,1276.0,1147.0
277,2512.0,1493.0,1303.0,1196.0
278,2624.0,1581.0,1335.0,1211.0
279,1778.0,1122.0,1018.0,935.0
280,2586.0,1608.0,1431.0,1386.0
281,2992.0,1776.0,1545.0,1493.0
282,2384.0,1452.0,1240.0,1154.0
283,2190.0,1298.0,1166.0,1089.0
284,2442.0,1479.0,1356.0,1215.0
285,2872.0,1690.0,1461.0,1343.0
286,2354.0,1448.0,1282.0,1164.0
287,2346.0,1400.0,1261.0,1171.0
288,2146.0,1270.0,1129.0,987.0
289,2744.0,1633.0,1326.0,1324.0
290,2992.0,1774.0,1540.0,1460.0
291,2582.0,1484.0,1318.0,1230.0
292,1656.0,1026.0,959.0,849.0
293,2686.0,1606.0,1343.0,1267.0
294,2626.0,1641.0,1415.0,1328.0
295,2382.0,1454.0,1322.0,1238.0
296,2528.0,1567.0,1359.0,1248.0
297,2544.0,1536.0,1357.0,1239.0
298,2850.0,1678.0,1315.0,1255.0
299,2362.0,1437.0,1327.0,1120.0
300,2308.0,1449.0,1299.0,1188.0
301,2328.0,1362.0,1256.0,1178.0
302,2302.0,1446.0,1339.0,1225.0
303,2082.0,1315.0,1211.0,1132.0
304,2228.0,1361.0,1268.0,1174.0
305,1972.0,1203.0,1001.0,906.0
306,2730.0,1676.0,1365.0,1278.0
307,1982.0,1197.0,1145.0,1122.0
308,2188.0,1373.0,1143.0,1035.0
309,2566.0,1561.0,1300.0,1123.0
310,2536.0,1558.0,1262.0,1187.0
311,2592.0,1557.0,1331.0,1312.0
312,2074.0,1267.0,1207.0,1126.0
313,2222.0,1341.0,1196.0,1055.0
314,2552.0,1479.0,1337.0,1203.0
315,2624.0,1627.0,1458.0,1327.0
316,2702.0,1566.0,1357.0,1232.0
317,2512.0,1504.0,1301.0,1177.0
318,2138.0,1298.0,1200.0,1166.0
319,2418.0,1469.0,1268.0,1151.0
320,2452.0,1523.0,1278.0,1319.0
321,2476.0,1482.0,1294.0,1145.0
322,2316.0,1411.0,1209.0,1144.0
323,2566.0,1575.0,1421.0,1364.0
324,1918.0,1123.0,1004.0,940.0
325,2324.0,1422.0,1262.0,1114.0
326,2648.0,1609.0,1503.0,1320.0
327,2630.0,1569.0,1289.0,1243.0
328,1988.0,1170.0,1027.0,878.0
329,2268.0,1331.0,1160.0,1061.0
330,2010.0,1214.0,1092.0,942.0
331,2408.0,1467.0,1310.0,1206.0
332,2360.0,1417.0,1331.0,1192.0
333,2870.0,1743.0,1449.0,1384.0
334,2212.0,1361.0,1231.0,1090.0
335,1994.0,1216.0,1131.0,995.0
336,2148.0,1310.0,1126.0,1109.0
337,2594.0,1572.0,1364.0,1239.0
338,2710.0,1628.0,1388.0,1267.0
339,3130.0,1871.0,1663.0,1544.0
340,2842.0,1739.0,1439.0,1325.0
341,2318.0,1413.0,1240.0,1058.0
342,2688.0,1640.0,1425.0,1344.0
343,1914.0,1229.0,1133.0,1054.0
344,1984.0,1209.0,1077.0,1031.0
345,2028.0,1253.0,1167.0,1028.0
346,2560.0,1547.0,1359.0,1158.0
347,2690.0,1649.0,1341.0,1248.0
348,2642.0,1585.0,1373.0,1251.0
349,2844.0,1711.0,1455.0,1370.0
350,2564.0,1551.0,1329.0,1321.0
351,2362.0,1463.0,1295.0,1235.0
352,2598.0,1612.0,1323.0,1253.0
353,2198.0,1419.0,1247.0,1153.0
354,2420.0,1499.0,1210.0,1167.0
355,2174.0,1293.0,1169.0,1035.0
356,2014.0,1206.0,1120.0,993.0
357,2298.0,1386.0,1229.0,1187.0
358,2500.0,1455.0,1325.0,1250.0
359,2144.0,1297.0,1208.0,1122.0
360,2550.0,1538.0,1289.0,1158.0
361,2292.0,1386.0,1237.0,1164.0
362,2028.0,1223.0,1079.0,969.0
363,2436.0,1471.0,1196.0,1101.0
364,2366.0,1378.0,1198.0,1222.0
365,2446.0,1486.0,1243.0,1216.0
366,2818.0,1677.0,1479.0,1438.0
367,2540.0,1590.0,1371.0,1317.0
368,2100.0,1294.0,1178.0,1116.0
369,2466.0,1436.0,1299.0,1211.0
370,2258.0,1421.0,1341.0,1207.0
371,2632.0,1623.0,1386.0,1339.0
372,2642.0,1599.0,1314.0,1256.0
373,2646.0,1586.0,1317.0,1227.0
374,2456.0,1453.0,1322.0,1168.0
375,2596.0,1581.0,1353.0,1250.0
376,2538.0,1527.0,1313.0,1086.0
377,2788.0,1639.0,1507.0,1324.0
378,2098.0,1314.0,1140.0,1055.0
379,2552.0,1531.0,1343.0,1281.0
380,2622.0,1568.0,1321.0,1195.0
381,2408.0,1498.0,1386.0,1298.0
382,2434.0,1489.0,1305.0,1272.0
383,2354.0,1484.0,1290.0,1180.0
384,2176.0,1335.0,1188.0,1045.0
385,2300.0,1343.0,1204.0,1149.0
386,2466.0,1538.0,1315.0,1190.0
387,2140.0,1294.0,1173.0,1052.0
388,2308.0,1399.0,1296.0,1081.0
389,2226.0,1335.0,1121.0,1050.0
390,2652.0,1579.0,1411.0,1278.0
391,1770.0,1081.0,943.0,877.0
392,2556.0,1526.0,1349.0,1295.0
393,2362.0,1510.0,1268.0,1240.0
394,2374.0,1476.0,1304.0,1165.0
395,2774.0,1621.0,1364.0,1132.0
396,2696.0,1627.0,1381.0,1316.0
397,2858.0,1715.0,1510.0,1292.0
398,1544.0,992.0,947.0,848.0
399,2504.0,1530.0,1315.0,1259.0
400,2130.0,1280.0,1134.0,1013.0
401,1742.0,1084.0,1041.0,927.0
402,2234.0,1389.0,1252.0,1181.0
403,2328.0,1417.0,1282.0,1129.0
404,2570.0,1519.0,1339.0,1215.0
405,1604.0,1025.0,971.0,906.0
406,2162.0,1347.0,1189.0,1128.0
407,1720.0,1068.0,953.0,900.0
408,2546.0,1536.0,1404.0,1166.0
409,2448.0,1466.0,1258.0,1176.0
410,2126.0,1270.0,1077.0,990.0
411,2442.0,1466.0,1378.0,1245.0
412,2908.0,1735.0,1542.0,1315.0
413,2226.0,1408.0,1255.0,1217.0
414,2262.0,1393.0,1298.0,1246.0
415,2330.0,1465.0,1299.0,1174.0
416,2576.0,1538.0,1391.0,1283.0
417,2710.0,1646.0,1352.0,1348.0
418,2744.0,1620.0,1391.0,1286.0
419,2514.0,1553.0,1348.0,1228.0
420,1974.0,1269.0,1127.0,1032.0
421,2364.0,1390.0,1256.0,1129.0
422,2498.0,1540.0,1317.0,1257.0
423,2634.0,1608.0,1444.0,1379.0
424,2434.0,1445.0,1259.0,1171.0
425,2478.0,1495.0,1382.0,1277.0
426,2272.0,1405.0,1241.0,1153.0
427,1938.0,1184.0,1135.0,1048.0
428,2916.0,1720.0,1472.0,1210.0
429,2428.0,1539.0,1384.0,1259.0
430,2372.0,1418.0,1277.0,1208.0
431,2192.0,1346.0,1234.0,1114.0
432,2320.0,1411.0,1274.0,1202.0
433,2662.0,1620.0,1429.0,1451.0
434,2800.0,1703.0,1473.0,1390.0
435,2070.0,1280.0,1106.0,987.0
436,2862.0,1676.0,1473.0,1422.0
437,2428.0,1424.0,1381.0,1291.0
438,2498.0,1561.0,1314.0,1258.0
439,2380.0,1411.0,1376.0,1270.0
440,2556.0,1492.0,1276.0,1140.0
441,2420.0,1446.0,1289.0,1180.0
442,2238.0,1399.0,1376.0,1281.0
443,2432.0,1517.0,1354.0,1182.0
444,2818.0,1683.0,1479.0,1310.0
445,2308.0,1379.0,1202.0,1110.0
446,2500.0,1492.0,1341.0,1196.0
447,2050.0,1289.0,1103.0,1011.0
448,2528.0,1558.0,1346.0,1192.0
449,2332.0,1496.0,1262.0,1255.0
450,2406.0,1476.0,1320.0,1344.0
451,2598.0,1516.0,1257.0,1252.0
452,2208.0,1340.0,1194.0,1040.0
453,2468.0,1513.0,1256.0,1192.0
454,2614.0,1595.0,1421.0,1268.0
455,2774.0,1656.0,1457.0,1272.0
456,2248.0,1450.0,1298.0,1154.0
457,2616.0,1615.0,1458.0,1231.0
458,2304.0,1441.0,1224.0,1196.0
459,2658.0,1670.0,1591.0,1534.0
460,2816.0,1683.0,1479.0,1399.0
461,2446.0,1436.0,1192.0,1022.0
462,2398.0,1441.0,1218.0,1144.0
463,2462.0,1496.0,1238.0,1315.0
464,2164.0,1310.0,1177.0,1087.0
465,2456.0,1522.0,1289.0,1160.0
466,2106.0,1280.0,1134.0,1021.0
467,2452.0,1488.0,1265.0,1148.0
468,2098.0,1243.0,1063.0,994.0
469,2002.0,1269.0,1098.0,1050.0
470,2994.0,1748.0,1477.0,1359.0
471,2914.0,1783.0,1510.0,1344.0
472,2194.0,1296.0,1168.0,1037.0
473,2382.0,1519.0,1392.0,1338.0
474,2514.0,1498.0,1312.0,1263.0
475,2656.0,1543.0,1462.0,1415.0
476,2114.0,1288.0,1165.0,1062.0
477,2374.0,1415.0,1298.0,1111.0
478,2762.0,1667.0,1433.0,1305.0
479,2542.0,1543.0,1341.0,1238.0
480,2736.0,1615.0,1411.0,1351.0
481,2398.0,1429.0,1289.0,1152.0
482,2562.0,1486.0,1341.0,1238.0
483,2290.0,1404.0,1223.0,1124.0
484,2656.0,1582.0,1404.0,1207.0
485,2646.0,1606.0,1435.0,1358.0
486,2336.0,1395.0,1226.0,1133.0
487,2398.0,1468.0,1177.0,1176.0
488,2660.0,1577.0,1336.0,1266.0
489,2444.0,1514.0,1303.0,1144.0
490,1988.0,1202.0,1012.0,965.0
491,2696.0,1616.0,1457.0,1326.0
492,2410.0,1478.0,1323.0,1374.0
493,2360.0,1403.0,1295.0,1244.0
494,2930.0,1698.0,1417.0,1414.0
495,2030.0,1244.0,1104.0,1040.0
496,2478.0,1551.0,1290.0,1170.0
497,2220.0,1360.0,1232.0,1072.0
498,2752.0,1660.0,1434.0,1309.0
499,2686.0,1644.0,1479.0,1405.0
500,2726.0,1638.0,1541.0,1456.0
501,2124.0,1273.0,1149.0,1038.0
502,2486.0,1467.0,1292.0,1185.0
503,2592.0,1569.0,1411.0,1280.0
504,2396.0,1474.0,1311.0,1233.0
505,2612.0,1580.0,1348.0,1239.0
506,2392.0,1385.0,1255.0,1162.0
507,2330.0,1412.0,1215.0,1119.0
508,2142.0,1346.0,1202.0,1134.0
509,2410.0,1474.0,1284.0,1123.0
510,2236.0,1416.0,1304.0,1194.0
511,2318.0,1423.0,1264.0,1215.0
512,2168.0,1381.0,1144.0,1022.0
513,1972.0,1234.0,1080.0,1007.0
514,2390.0,1444.0,1343.0,1237.0
515,2454.0,1492.0,1323.0,1169.0
516,2790.0,1652.0,1520.0,1395.0
517,2492.0,1451.0,1376.0,1253.0
518,2346.0,1375.0,1218.0,1159.0
519,2476.0,1463.0,1244.0,1179.0
520,1930.0,1163.0,1006.0,907.0
521,2118.0,1287.0,1163.0,1063.0
522,2536.0,1551.0,1353.0,1290.0
523,2138.0,1311.0,1180.0,1157.0
524,1776.0,1096.0,1024.0,955.0
525,1834.0,1098.0,1050.0,988.0
526,2102.0,1299.0,1171.0,1016.0
527,2128.0,1306.0,1145.0,1066.0
528,2554.0,1508.0,1332.0,1196.0
529,2652.0,1603.0,1448.0,1382.0
530,2466.0,1448.0,1282.0,1097.0
531,2146.0,1338.0,1122.0,1055.0
532,2832.0,1661.0,1484.0,1285.0
533,2382.0,1456.0,1251.0,1209.0
534,2362.0,1429.0,1258.0,1182.0
535,2286.0,1372.0,1200.0,1106.0
536,1988.0,1227.0,1125.0,1037.0
537,2278.0,1415.0,1287.0,1192.0
538,2672.0,1639.0,1479.0,1306.0
539,2644.0,1580.0,1290.0,1245.0
540,2206.0,1320.0,1275.0,1150.0
541,2270.0,1363.0,1175.0,1111.0
542,2476.0,1482.0,1229.0,1223.0
543,2514.0,1536.0,1373.0,1243.0
544,2270.0,1392.0,1232.0,1111.0
545,2262.0,1383.0,1251.0,1164.0
546,2428.0,1449.0,1315.0,1238.0
547,2508.0,1451.0,1279.0,1196.0
548,2436.0,1464.0,1286.0,1148.0
549,2168.0,1322.0,1134.0,1066.0
550,2544.0,1503.0,1341.0,1209.0
551,2094.0,1274.0,1159.0,998.0
552,2214.0,1292.0,1178.0,1105.0
553,2950.0,1748.0,1504.0,1357.0
554,2240.0,1439.0,1222.0,1109.0
555,2214.0,1339.0,1153.0,1111.0
556,2594.0,1539.0,1458.0,1277.0
557,2586.0,1569.0,1414.0,1250.0
558,2436.0,1459.0,1294.0,1171.0
559,2080.0,1285.0,1125.0,990.0
560,2636.0,1614.0,1458.0,1229.0
561,2606.0,1608.0,1365.0,1214.0
562,2318.0,1452.0,1224.0,1230.0
563,2448.0,1509.0,1290.0,1143.0
564,2680.0,1557.0,1362.0,1208.0
565,2542.0,1529.0,1317.0,1157.0
566,2160.0,1319.0,1258.0,1212.0
567,2420.0,1515.0,1331.0,1249.0
568,2336.0,1386.0,1194.0,1112.0
569,2340.0,1430.0,1274.0,1216.0
570,2570.0,1509.0,1381.0,1284.0
571,2138.0,1336.0,1161.0,1127.0
572,2334.0,1400.0,1132.0,1019.0
573,2100.0,1266.0,1093.0,1047.0
574,2406.0,1396.0,1308.0,1209.0
575,2088.0,1282.0,1113.0,967.0
576,2250.0,1392.0,1231.0,1172.0
577,2834.0,1695.0,1511.0,1365.0
578,2174.0,1347.0,1216.0,1058.0
579,2234.0,1356.0,1197.0,1050.0
580,2688.0,1578.0,1478.0,1379.0
581,2402.0,1400.0,1296.0,1187.0
582,2510.0,1513.0,1278.0,1233.0
583,2018.0,1244.0,1083.0,1017.0
584,2038.0,1247.0,1223.0,1122.0
585,3110.0,1841.0,1657.0,1602.0
586,2444.0,1464.0,1293.0,1160.0
587,2412.0,1452.0,1354.0,1246.0
588,2880.0,1730.0,1575.0,1479.0
589,2420.0,1462.0,1307.0,1192.0
590,3020.0,1799.0,1470.0,1426.0
591,3328.0,1866.0,1806.0,1704.0
592,2440.0,1508.0,1280.0,1126.0
593,2384.0,1501.0,1308.0,1149.0
594,2296.0,1399.0,1232.0,1207.0
595,2556.0,1554.0,1403.0,1263.0
596,2536.0,1524.0,1391.0,1253.0
597,2158.0,1332.0,1177.0,1047.0
598,2506.0,1531.0,1208.0,1184.0
599,2638.0,1615.0,1357.0,1237.0
600,2438.0,1425.0,1283.0,1140.0
601,2450.0,1489.0,1285.0,1231.0
602,2200.0,1351.0,1225.0,1145.0
603,2416.0,1518.0,1345.0,1277.0
604,2504.0,1474.0,1272.0,1163.0
605,2770.0,1622.0,1402.0,1272.0
606,2100.0,1288.0,1086.0,988.0
607,2394.0,1502.0,1342.0,1316.0
608,2706.0,1569.0,1461.0,1321.0
609,2552.0,1524.0,1348.0,1303.0
610,2910.0,1734.0,1417.0,1367.0
611,2446.0,1524.0,1354.0,1263.0
612,2496.0,1549.0,1225.0,1184.0
613,2706.0,1630.0,1545.0,1433.0
614,2168.0,1305.0,1124.0,1080.0
615,2198.0,1360.0,1205.0,1177.0
616,2286.0,1401.0,1247.0,1141.0
617,2090.0,1268.0,1105.0,1049.0
618,2686.0,1650.0,1414.0,1260.0
619,2588.0,1544.0,1316.0,1234.0
620,2026.0,1292.0,1135.0,1009.0
621,2458.0,1538.0,1388.0,1245.0
622,2078.0,1278.0,1099.0,1024.0
623,2688.0,1616.0,1421.0,1292.0
624,1978.0,1244.0,1126.0,1008.0
625,2536.0,1546.0,1357.0,1262.0
626,2518.0,1554.0,1301.0,1281.0
627,2336.0,1394.0,1219.0,1015.0
628,2058.0,1313.0,1118.0,1072.0
629,2078.0,1269.0,1202.0,1002.0
630,1930.0,1188.0,1061.0,971.0
631,2352.0,1429.0,1246.0,1160.0
632,2466.0,1522.0,1254.0,1204.0
633,2688.0,1624.0,1318.0,1280.0
634,2700.0,1578.0,1413.0,1320.0
635,2290.0,1439.0,1248.0,1247.0
