scenario,day,number,add_time_min,add_time_1Q,add_time_median,add_time_3Q,add_time_max,add_time_total
4,34,6,13,25.25,28.5,31.0,52,178
4,35,7,13,20.5,26.0,31.0,52,194
4,36,8,10,15.25,25.5,47.75,50,237
4,37,9,3,13.0,25.0,47.0,50,240
4,38,11,3,16.0,46.0,50.0,50,364
4,39,12,-5,12.25,35.0,50.0,50,357
4,40,13,-5,13.0,46.0,50.0,52,409
4,41,13,-5,10.0,24.0,50.0,52,364
4,42,15,-6,3.5,19.0,50.0,52,362
4,43,16,-6,2.75,18.5,43.0,52,338
4,44,16,-6,3.5,16.0,36.75,52,320
4,45,21,-6,4.0,14.0,35.0,52,404
4,46,25,-5,4.0,14.0,31.0,52,457
4,47,33,-5,3.0,14.0,31.0,58,594
4,48,34,-5,3.25,12.0,31.0,58,628
4,49,39,-5,2.5,10.0,35.5,58,735
4,50,54,-58,-4.0,6.0,29.5,58,564
4,51,62,-58,-4.0,6.0,30.0,58,691
4,52,63,-58,-4.0,6.0,29.0,58,673
4,53,61,-58,-4.0,6.0,30.0,58,724
4,54,53,-58,-4.0,7.0,30.0,58,616
4,55,60,-58,-4.0,7.0,27.25,58,696
4,56,62,-58,-4.0,8.5,27.75,58,753
4,57,67,-58,-2.0,10.0,29.0,58,931
4,58,65,-58,-4.0,10.0,28.0,58,884
4,59,73,-48,1.0,16.0,36.0,85,1336
4,60,77,-48,1.0,20.0,39.0,85,1588
4,61,72,-48,1.0,19.0,41.25,85,1440
4,62,74,-48,1.25,19.0,40.5,85,1497
4,63,80,-48,1.75,19.0,38.0,85,1587
4,64,71,-7,3.0,17.0,43.0,68,1558
4,65,68,-7,3.0,16.5,44.25,68,1479
4,66,65,-7,2.0,16.0,36.0,63,1304
4,67,59,-5,3.0,16.0,33.5,63,1152
4,68,58,-5,3.0,15.5,34.75,63,1128
4,69,55,-5,2.5,16.0,33.5,63,1045
4,70,52,-5,2.75,17.5,31.0,63,1012
4,71,57,-5,0.0,17.0,27.0,63,1031
4,72,63,-6,0.0,16.0,27.0,63,1062
4,73,57,-6,-2.0,16.0,29.0,58,945
4,74,50,-6,0.5,16.0,29.75,58,885
4,75,45,-6,0.0,6.0,29.0,58,694
4,76,43,-6,0.0,6.0,25.0,58,629
4,77,45,-6,0.0,5.0,19.0,52,582
4,78,39,-5,0.0,15.0,27.5,54,703
4,79,39,-5,1.5,16.0,32.5,54,709
4,80,35,-5,3.5,18.0,34.0,52,675
4,81,34,-5,5.5,19.0,35.0,52,722
4,82,31,-5,3.5,19.0,35.0,52,633
4,83,26,-5,3.25,17.0,34.75,51,497
4,84,26,-5,4.5,20.0,35.75,51,566
4,85,27,-5,3.5,19.0,35.5,49,566
4,86,26,-5,3.25,14.0,35.5,49,511
4,87,27,-5,3.5,25.0,46.0,49,613
4,88,27,-5,5.0,27.0,46.0,49,664
4,89,20,0,14.0,31.0,46.25,49,584
4,90,19,0,15.0,34.0,46.5,49,570
4,91,13,-4,14.0,27.0,46.0,49,336
4,92,12,-4,12.0,26.0,38.5,49,290
4,93,10,-4,14.5,26.0,29.5,47,225
4,94,12,-4,15.5,26.0,37.5,52,311
4,95,11,-4,15.0,25.0,36.0,52,275
4,96,11,-4,15.0,25.0,36.0,52,275
4,97,10,-4,14.5,22.0,26.5,52,227
4,98,9,-4,14.0,24.0,27.0,52,211
4,99,7,-4,13.0,24.0,26.0,52,150
4,100,4,5,16.25,22.0,31.0,52,101
4,101,4,5,16.25,22.0,31.0,52,101
4,102,3,5,12.5,20.0,36.0,52,77
4,103,3,20,22.0,24.0,38.0,52,96
4,104,3,20,22.0,24.0,38.0,52,96
4,105,3,20,22.0,24.0,38.0,52,96
4,106,1,24,24.0,24.0,24.0,24,24
4,107,1,24,24.0,24.0,24.0,24,24
4,108,1,24,24.0,24.0,24.0,24,24
4,109,1,24,24.0,24.0,24.0,24,24
4,110,1,24,24.0,24.0,24.0,24,24
4,111,1,24,24.0,24.0,24.0,24,24
4,112,1,24,24.0,24.0,24.0,24,24
4,113,1,24,24.0,24.0,24.0,24,24
4,114,0,0,0.0,0.0,0.0,0,0
4,115,0,0,0.0,0.0,0.0,0,0
4,116,0,0,0.0,0.0,0.0,0,0
4,117,0,0,0.0,0.0,0.0,0,0
4,118,0,0,0.0,0.0,0.0,0,0
4,119,0,0,0.0,0.0,0.0,0,0
4,120,0,0,0.0,0.0,0.0,0,0
4,121,0,0,0.0,0.0,0.0,0,0
4,122,0,0,0.0,0.0,0.0,0,0
4,123,0,0,0.0,0.0,0.0,0,0
4,124,0,0,0.0,0.0,0.0,0,0
4,125,0,0,0.0,0.0,0.0,0,0
4,126,0,0,0.0,0.0,0.0,0,0
4,127,0,0,0.0,0.0,0.0,0,0
4,128,0,0,0.0,0.0,0.0,0,0
4,129,0,0,0.0,0.0,0.0,0,0
4,130,0,0,0.0,0.0,0.0,0,0
4,131,0,0,0.0,0.0,0.0,0,0
4,132,0,0,0.0,0.0,0.0,0,0
4,133,0,0,0.0,0.0,0.0,0,0
4,134,0,0,0.0,0.0,0.0,0,0
4,135,0,0,0.0,0.0,0.0,0,0
4,136,0,0,0.0,0.0,0.0,0,0
4,137,0,0,0.0,0.0,0.0,0,0
4,138,0,0,0.0,0.0,0.0,0,0
4,139,0,0,0.0,0.0,0.0,0,0
4,140,0,0,0.0,0.0,0.0,0,0
4,141,0,0,0.0,0.0,0.0,0,0
4,142,0,0,0.0,0.0,0.0,0,0
4,143,0,0,0.0,0.0,0.0,0,0
4,144,0,0,0.0,0.0,0.0,0,0
4,145,0,0,0.0,0.0,0.0,0,0
4,146,0,0,0.0,0.0,0.0,0,0
4,147,0,0,0.0,0.0,0.0,0,0
4,148,0,0,0.0,0.0,0.0,0,0
4,149,0,0,0.0,0.0,0.0,0,0
