scenario,day,number,add_time_min,add_time_1Q,add_time_median,add_time_3Q,add_time_max,add_time_total
21,28,6,-2,11.5,17.5,28.0,31,105
21,29,8,-5,7.0,17.5,25.75,31,124
21,30,7,-5,13.0,19.0,27.5,31,126
21,31,6,-5,4.0,20.0,29.25,31,97
21,32,9,-5,0.0,21.0,31.0,49,163
21,33,11,-5,8.5,24.0,40.0,52,265
21,34,14,-5,0.0,22.5,31.0,52,285
21,35,16,-5,-1.0,22.5,31.0,52,311
21,36,17,-5,0.0,24.0,44.0,54,378
21,37,22,-5,14.0,24.5,45.5,54,568
21,38,21,-5,13.0,24.0,44.0,54,516
21,39,19,-5,13.5,24.0,40.0,54,468
21,40,23,-5,5.0,24.0,35.5,54,512
21,41,23,-4,6.5,21.0,39.0,54,522
21,42,28,-4,2.25,20.5,37.5,54,610
21,43,29,-6,0.0,20.0,36.0,54,606
21,44,29,-6,0.0,20.0,36.0,54,591
21,45,27,-6,0.0,24.0,35.5,54,558
21,46,32,-6,1.5,17.5,35.25,54,624
21,47,34,-6,-1.0,14.0,33.5,54,616
21,48,40,-6,-0.5,16.5,30.5,54,722
21,49,42,-6,-2.0,13.0,24.75,54,660
21,50,51,-33,-3.5,6.0,30.0,54,649
21,51,58,-33,-3.0,8.0,33.0,54,791
21,52,59,-33,-2.0,14.0,35.0,54,900
21,53,57,-33,-2.0,13.0,27.0,52,796
21,54,61,-33,-2.0,16.0,35.0,58,981
21,55,58,-33,-0.75,16.0,34.75,58,951
21,56,58,-33,2.25,18.0,34.75,58,998
21,57,63,-33,2.5,17.0,41.0,58,1156
21,58,67,-33,4.5,19.0,38.0,58,1288
21,59,61,-33,5.0,19.0,40.0,58,1207
21,60,55,-33,6.5,19.0,41.0,58,1143
21,61,55,-33,6.0,19.0,41.0,58,1117
21,62,50,-33,3.5,17.0,32.5,58,876
21,63,49,-33,-2.0,14.0,26.0,58,768
21,64,56,-45,9.25,21.0,47.5,56,1336
21,65,57,-45,13.0,22.0,49.0,59,1426
21,66,57,-45,10.0,22.0,47.0,59,1359
21,67,51,-45,8.5,22.0,43.0,64,1207
21,68,50,-45,10.0,23.5,36.25,64,1204
21,69,48,-45,6.0,21.5,30.25,64,999
21,70,46,-45,-1.5,16.0,28.0,64,760
21,71,45,-45,-2.0,14.0,28.0,64,741
21,72,39,-5,-1.0,16.0,29.0,64,704
21,73,34,-5,-1.5,13.0,27.75,52,554
21,74,31,-5,-2.0,10.0,26.0,50,421
21,75,25,-5,1.0,10.0,22.0,50,313
21,76,25,-48,-2.0,10.0,22.0,50,243
21,77,23,-48,1.5,10.0,21.5,50,248
21,78,25,-5,3.0,18.0,28.0,52,457
21,79,32,-5,4.75,19.5,36.0,52,687
21,80,31,-6,6.0,24.0,36.0,52,695
21,81,29,-6,7.0,24.0,40.0,52,698
21,82,24,-6,14.5,27.0,40.5,52,611
21,83,25,-6,14.0,27.0,40.0,52,616
21,84,27,-4,7.5,24.0,36.0,49,588
21,85,26,-4,11.0,27.0,39.0,49,614
21,86,24,-5,3.25,27.0,37.0,49,550
21,87,23,-5,1.5,27.0,36.0,49,499
21,88,20,-5,3.25,24.0,31.5,49,426
21,89,18,-5,7.0,20.0,34.5,49,391
21,90,15,-5,11.5,21.0,30.0,48,325
21,91,12,-5,12.25,19.5,34.25,48,272
21,92,11,-2,15.0,28.0,46.5,48,305
21,93,11,-2,19.0,28.0,46.5,48,316
21,94,9,-2,17.0,24.0,46.0,48,232
21,95,8,-2,13.0,27.0,46.25,47,210
21,96,7,-2,9.0,24.0,46.5,47,180
21,97,6,1,18.75,35.0,46.75,47,182
21,98,6,1,18.75,35.0,46.75,47,182
21,99,6,1,18.75,35.0,46.75,47,182
21,100,7,1,18.0,24.0,38.5,47,185
21,101,6,17,20.25,27.5,42.25,47,184
21,102,4,19,28.0,38.5,46.25,47,143
21,103,4,19,28.0,38.5,46.25,47,143
21,104,2,19,22.0,25.0,28.0,31,50
21,105,1,19,19.0,19.0,19.0,19,19
21,106,1,19,19.0,19.0,19.0,19,19
21,107,1,19,19.0,19.0,19.0,19,19
21,108,1,19,19.0,19.0,19.0,19,19
21,109,0,0,0.0,0.0,0.0,0,0
21,110,0,0,0.0,0.0,0.0,0,0
21,111,0,0,0.0,0.0,0.0,0,0
21,112,0,0,0.0,0.0,0.0,0,0
21,113,0,0,0.0,0.0,0.0,0,0
21,114,0,0,0.0,0.0,0.0,0,0
21,115,0,0,0.0,0.0,0.0,0,0
21,116,0,0,0.0,0.0,0.0,0,0
21,117,0,0,0.0,0.0,0.0,0,0
21,118,0,0,0.0,0.0,0.0,0,0
21,119,0,0,0.0,0.0,0.0,0,0
21,120,0,0,0.0,0.0,0.0,0,0
21,121,0,0,0.0,0.0,0.0,0,0
21,122,0,0,0.0,0.0,0.0,0,0
21,123,0,0,0.0,0.0,0.0,0,0
21,124,0,0,0.0,0.0,0.0,0,0
21,125,0,0,0.0,0.0,0.0,0,0
21,126,0,0,0.0,0.0,0.0,0,0
21,127,0,0,0.0,0.0,0.0,0,0
21,128,0,0,0.0,0.0,0.0,0,0
21,129,0,0,0.0,0.0,0.0,0,0
21,130,0,0,0.0,0.0,0.0,0,0
21,131,0,0,0.0,0.0,0.0,0,0
21,132,0,0,0.0,0.0,0.0,0,0
21,133,0,0,0.0,0.0,0.0,0,0
21,134,0,0,0.0,0.0,0.0,0,0
21,135,0,0,0.0,0.0,0.0,0,0
21,136,0,0,0.0,0.0,0.0,0,0
21,137,0,0,0.0,0.0,0.0,0,0
21,138,0,0,0.0,0.0,0.0,0,0
21,139,0,0,0.0,0.0,0.0,0,0
21,140,0,0,0.0,0.0,0.0,0,0
21,141,0,0,0.0,0.0,0.0,0,0
21,142,0,0,0.0,0.0,0.0,0,0
21,143,0,0,0.0,0.0,0.0,0,0
21,144,0,0,0.0,0.0,0.0,0,0
21,145,0,0,0.0,0.0,0.0,0,0
21,146,0,0,0.0,0.0,0.0,0,0
21,147,0,0,0.0,0.0,0.0,0,0
21,148,0,0,0.0,0.0,0.0,0,0
21,149,0,0,0.0,0.0,0.0,0,0
22,0,2,31,31.0,31.0,31.0,31,62
22,1,2,31,31.0,31.0,31.0,31,62
22,2,2,31,31.0,31.0,31.0,31,62
22,3,2,31,31.0,31.0,31.0,31,62
22,4,2,31,31.0,31.0,31.0,31,62
22,5,2,31,31.0,31.0,31.0,31,62
22,6,2,31,31.0,31.0,31.0,31,62
22,7,2,31,31.0,31.0,31.0,31,62
22,8,2,31,31.0,31.0,31.0,31,62
22,9,2,31,31.0,31.0,31.0,31,62
22,10,2,31,31.0,31.0,31.0,31,62
22,11,2,31,31.0,31.0,31.0,31,62
22,12,2,31,31.0,31.0,31.0,31,62
22,13,2,31,31.0,31.0,31.0,31,62
22,14,2,31,31.0,31.0,31.0,31,62
22,15,2,31,31.0,31.0,31.0,31,62
22,16,2,31,31.0,31.0,31.0,31,62
22,17,3,17,24.0,31.0,31.0,31,79
22,18,3,17,24.0,31.0,31.0,31,79
22,19,3,17,24.0,31.0,31.0,31,79
22,20,3,17,24.0,31.0,31.0,31,79
22,21,2,31,31.0,31.0,31.0,31,62
22,22,1,31,31.0,31.0,31.0,31,31
22,23,1,31,31.0,31.0,31.0,31,31
22,24,1,31,31.0,31.0,31.0,31,31
22,25,1,31,31.0,31.0,31.0,31,31
22,26,2,20,22.75,25.5,28.25,31,51
22,27,4,5,5.75,13.0,22.75,31,62
22,28,5,-4,5.0,6.0,20.0,31,58
22,29,6,-4,-1.75,5.5,16.5,31,54
22,30,5,-4,-4.0,5.0,6.0,31,34
22,31,4,-4,-4.0,1.0,12.25,31,29
22,32,6,-4,-4.0,8.5,28.5,47,87
22,33,10,-4,2.25,29.0,48.5,52,264
22,34,11,-4,7.5,27.0,48.0,52,283
22,35,12,-4,13.25,29.0,47.5,52,314
22,36,13,-4,21.0,31.0,47.0,52,406
22,37,17,-4,19.0,27.0,42.0,50,467
22,38,19,-4,17.5,27.0,44.0,50,512
22,39,20,-6,15.25,26.5,43.0,50,501
22,40,21,-6,13.0,21.0,35.0,49,466
22,41,25,-6,10.0,26.0,40.0,49,586
22,42,30,-6,-2.0,20.0,39.0,50,618
22,43,29,-4,-3.0,17.0,36.0,50,520
22,44,35,-5,-3.0,17.0,38.0,54,643
22,45,36,-5,-3.0,17.0,37.0,54,641
22,46,35,-5,-1.5,17.0,35.5,54,647
22,47,38,-5,-0.25,17.5,34.75,54,725
22,48,44,-5,2.75,17.0,34.25,50,812
22,49,45,-5,3.0,18.0,35.0,53,878
22,50,63,-58,-4.0,7.0,32.5,54,744
22,51,66,-58,-3.5,8.5,30.25,54,833
22,52,68,-58,-1.25,17.5,34.25,83,1112
22,53,61,-58,1.0,17.0,34.0,83,996
22,54,61,-58,2.0,17.0,35.0,83,1119
22,55,62,-45,1.25,15.0,33.25,83,1080
22,56,59,-45,1.5,15.0,30.0,83,985
22,57,58,-33,2.25,15.0,30.75,83,1076
22,58,55,-33,1.0,15.0,30.5,58,934
22,59,59,-33,1.0,15.0,28.5,58,933
22,60,58,-33,1.25,15.0,28.75,58,955
22,61,61,-33,0.0,15.0,27.0,58,962
22,62,64,-33,0.75,15.0,27.25,58,1071
22,63,66,-33,1.75,15.5,29.5,52,1144
22,64,71,-24,2.0,17.0,35.5,63,1410
22,65,66,-24,6.0,20.0,36.0,58,1414
22,66,65,-24,5.0,20.0,36.0,58,1422
22,67,62,-24,6.0,20.5,36.0,80,1403
22,68,58,-5,7.0,20.5,36.0,80,1364
22,69,54,-44,5.0,16.0,34.75,80,1087
22,70,51,-44,-1.0,16.0,28.5,80,888
22,71,48,-44,-3.25,14.0,26.25,80,738
22,72,43,-44,-1.0,14.0,25.0,85,676
22,73,42,-44,-2.0,11.0,22.5,85,605
22,74,40,-44,-4.0,11.0,24.0,85,526
22,75,38,-44,-4.0,8.5,22.0,85,404
22,76,33,-44,-4.0,10.0,24.0,85,424
22,77,32,-44,-4.0,8.0,25.5,85,442
22,78,29,-5,3.0,20.0,36.0,58,614
22,79,31,-5,3.0,19.0,33.0,58,624
22,80,31,-5,0.0,19.0,29.0,58,575
22,81,27,-5,0.0,19.0,33.5,58,523
22,82,22,-5,3.0,19.0,41.25,50,434
22,83,25,-5,3.0,19.0,46.0,58,508
22,84,27,-5,-3.0,6.0,38.0,58,469
22,85,27,-5,-3.0,14.0,46.0,58,513
22,86,25,-5,-2.0,19.0,46.0,58,514
22,87,21,-5,-2.0,23.0,46.0,58,445
22,88,18,-5,-1.5,23.5,46.0,58,394
22,89,17,-4,3.0,24.0,46.0,58,393
22,90,16,-4,5.75,23.5,46.0,58,381
22,91,14,-4,6.75,26.5,46.0,58,372
22,92,13,3,9.0,30.0,47.0,58,404
22,93,11,3,7.5,29.0,47.0,52,291
22,94,10,3,6.75,21.0,30.0,52,224
22,95,9,5,9.0,29.0,47.0,52,238
22,96,10,5,9.25,21.0,42.75,52,248
22,97,10,5,9.25,21.0,37.5,47,236
22,98,10,5,9.25,21.0,37.5,47,236
22,99,7,5,9.5,30.0,43.5,47,188
22,100,6,9,10.75,22.0,37.75,47,150
22,101,6,10,17.5,35.5,45.25,49,190
22,102,6,10,17.5,35.5,45.25,49,190
22,103,5,13,31.0,40.0,47.0,49,180
22,104,3,13,22.0,31.0,40.0,49,93
22,105,3,13,22.0,31.0,40.0,49,93
22,106,3,13,22.0,31.0,40.0,49,93
22,107,3,13,22.0,31.0,40.0,49,93
22,108,2,31,35.5,40.0,44.5,49,80
22,109,2,31,35.5,40.0,44.5,49,80
22,110,1,49,49.0,49.0,49.0,49,49
22,111,1,49,49.0,49.0,49.0,49,49
22,112,0,0,0.0,0.0,0.0,0,0
22,113,0,0,0.0,0.0,0.0,0,0
22,114,0,0,0.0,0.0,0.0,0,0
22,115,0,0,0.0,0.0,0.0,0,0
22,116,0,0,0.0,0.0,0.0,0,0
22,117,0,0,0.0,0.0,0.0,0,0
22,118,0,0,0.0,0.0,0.0,0,0
22,119,0,0,0.0,0.0,0.0,0,0
22,120,0,0,0.0,0.0,0.0,0,0
22,121,0,0,0.0,0.0,0.0,0,0
22,122,0,0,0.0,0.0,0.0,0,0
22,123,0,0,0.0,0.0,0.0,0,0
22,124,0,0,0.0,0.0,0.0,0,0
22,125,0,0,0.0,0.0,0.0,0,0
22,126,0,0,0.0,0.0,0.0,0,0
22,127,0,0,0.0,0.0,0.0,0,0
22,128,0,0,0.0,0.0,0.0,0,0
22,129,0,0,0.0,0.0,0.0,0,0
22,130,0,0,0.0,0.0,0.0,0,0
22,131,0,0,0.0,0.0,0.0,0,0
22,132,0,0,0.0,0.0,0.0,0,0
22,133,0,0,0.0,0.0,0.0,0,0
22,134,0,0,0.0,0.0,0.0,0,0
22,135,0,0,0.0,0.0,0.0,0,0
22,136,0,0,0.0,0.0,0.0,0,0
22,137,0,0,0.0,0.0,0.0,0,0
22,138,0,0,0.0,0.0,0.0,0,0
22,139,0,0,0.0,0.0,0.0,0,0
22,140,0,0,0.0,0.0,0.0,0,0
22,141,0,0,0.0,0.0,0.0,0,0
22,142,0,0,0.0,0.0,0.0,0,0
22,143,0,0,0.0,0.0,0.0,0,0
22,144,0,0,0.0,0.0,0.0,0,0
22,145,0,0,0.0,0.0,0.0,0,0
22,146,0,0,0.0,0.0,0.0,0,0
22,147,0,0,0.0,0.0,0.0,0,0
22,148,0,0,0.0,0.0,0.0,0,0
22,149,0,0,0.0,0.0,0.0,0,0
23,0,2,31,31.0,31.0,31.0,31,62
23,1,2,31,31.0,31.0,31.0,31,62
23,2,2,31,31.0,31.0,31.0,31,62
23,3,2,31,31.0,31.0,31.0,31,62
23,4,2,31,31.0,31.0,31.0,31,62
23,5,2,31,31.0,31.0,31.0,31,62
23,6,2,31,31.0,31.0,31.0,31,62
23,7,2,31,31.0,31.0,31.0,31,62
23,8,2,31,31.0,31.0,31.0,31,62
23,9,2,31,31.0,31.0,31.0,31,62
23,10,2,31,31.0,31.0,31.0,31,62
23,11,2,31,31.0,31.0,31.0,31,62
23,12,2,31,31.0,31.0,31.0,31,62
23,13,2,31,31.0,31.0,31.0,31,62
23,14,2,31,31.0,31.0,31.0,31,62
23,15,2,31,31.0,31.0,31.0,31,62
23,16,2,31,31.0,31.0,31.0,31,62
23,17,2,31,31.0,31.0,31.0,31,62
23,18,2,31,31.0,31.0,31.0,31,62
23,19,2,31,31.0,31.0,31.0,31,62
23,20,2,31,31.0,31.0,31.0,31,62
23,21,2,31,31.0,31.0,31.0,31,62
23,22,2,31,31.0,31.0,31.0,31,62
23,23,2,31,31.0,31.0,31.0,31,62
23,24,2,31,31.0,31.0,31.0,31,62
23,25,2,31,31.0,31.0,31.0,31,62
23,26,4,-4,8.0,21.5,31.0,31,70
23,27,6,-4,1.0,8.0,26.25,31,74
23,28,6,-4,1.0,8.0,26.25,31,74
23,29,7,-4,-1.5,4.0,21.5,31,71
23,30,7,-4,-1.5,10.0,21.5,31,77
23,31,7,-4,-2.5,10.0,21.5,31,75
23,32,8,-3,-2.0,11.0,31.0,47,124
23,33,12,-3,7.0,27.0,43.25,50,288
23,34,13,-4,-2.0,23.0,42.0,50,284
23,35,13,-4,10.0,23.0,42.0,50,303
23,36,12,-4,7.0,18.0,47.0,52,287
23,37,15,-4,6.5,20.0,44.5,52,349
23,38,16,-4,2.5,18.0,43.25,52,350
23,39,15,-4,6.5,25.0,46.5,52,378
23,40,17,-4,7.0,20.0,46.0,52,410
23,41,19,-2,8.5,23.0,46.5,54,517
23,42,23,-4,6.0,20.0,46.5,54,573
23,43,25,-5,5.0,20.0,42.0,54,563
23,44,31,-5,3.5,20.0,46.0,54,736
23,45,31,-5,6.0,20.0,46.5,54,729
23,46,36,-5,1.5,18.5,43.0,54,769
23,47,32,-5,1.5,18.5,35.25,54,649
23,48,38,-5,5.0,18.0,34.0,54,776
23,49,42,-5,4.25,19.5,35.75,54,887
23,50,50,-45,2.25,18.0,34.75,54,934
23,51,62,-45,2.25,16.0,30.5,54,1115
23,52,57,-45,4.0,19.0,34.0,54,1114
23,53,55,-45,5.0,22.0,34.5,54,1132
23,54,50,-45,4.25,21.5,33.0,52,942
23,55,55,-45,5.0,22.0,32.0,53,1076
23,56,59,-45,4.5,20.0,32.0,53,1095
23,57,65,-45,5.0,23.0,35.0,85,1390
23,58,66,-45,4.25,22.5,34.75,85,1334
23,59,72,-48,3.75,19.5,33.25,85,1343
23,60,72,-48,3.75,21.5,35.0,85,1407
23,61,69,-48,3.0,16.0,34.0,85,1232
23,62,70,-48,4.25,19.5,34.75,85,1310
23,63,63,-45,4.5,18.0,28.0,62,1091
23,64,73,-45,5.0,22.0,41.0,56,1587
23,65,66,-45,6.0,25.5,46.0,56,1547
23,66,61,-45,6.0,25.0,46.0,56,1429
23,67,65,-45,6.0,27.0,46.0,56,1529
23,68,61,-45,5.0,22.0,44.0,56,1259
23,69,57,-45,0.0,23.0,36.0,56,1089
23,70,62,-45,-2.75,15.5,30.75,56,1006
23,71,59,-45,-3.0,10.0,30.0,54,831
23,72,55,-45,-4.0,5.0,27.5,52,664
23,73,48,-45,-4.0,5.5,27.25,52,531
23,74,43,-45,-4.0,4.0,27.5,58,420
23,75,42,-45,-4.0,4.5,23.5,58,370
23,76,40,-45,-4.0,4.5,19.0,58,301
23,77,36,-45,-4.0,4.0,18.25,58,230
23,78,34,-5,3.0,13.5,25.0,58,589
23,79,37,-5,3.0,14.0,25.0,58,667
23,80,33,-5,5.0,17.0,24.0,58,583
23,81,28,-5,4.5,17.0,30.75,58,557
23,82,28,-5,5.0,18.0,25.5,58,545
23,83,28,-5,5.75,17.0,25.5,58,530
23,84,28,-5,5.0,11.5,24.25,50,455
23,85,26,-5,5.0,11.5,23.5,50,428
23,86,24,-5,5.0,11.5,25.0,50,404
23,87,20,-5,5.75,15.0,36.75,58,415
23,88,17,-5,6.0,13.0,35.0,58,350
23,89,16,-5,4.5,16.0,47.0,58,340
23,90,14,-5,0.25,10.0,20.5,58,218
23,91,12,-5,-1.0,11.5,27.5,58,202
23,92,13,-5,0.0,10.0,21.0,58,205
23,93,13,-5,3.0,19.0,47.0,58,280
23,94,11,-5,6.5,19.0,35.0,47,221
23,95,10,-5,4.75,16.0,22.5,50,177
23,96,10,-5,2.25,16.0,22.5,50,169
23,97,9,-4,3.0,21.0,47.0,50,211
23,98,8,-4,2.75,20.0,29.75,50,164
23,99,5,-4,2.0,3.0,23.0,50,74
23,100,6,-4,2.25,6.0,19.5,50,83
23,101,5,3,9.0,23.0,50.0,50,135
23,102,3,3,6.0,9.0,29.5,50,62
23,103,3,3,6.0,9.0,29.5,50,62
23,104,3,3,6.0,9.0,29.5,50,62
23,105,1,9,9.0,9.0,9.0,9,9
23,106,1,9,9.0,9.0,9.0,9,9
23,107,1,9,9.0,9.0,9.0,9,9
23,108,1,9,9.0,9.0,9.0,9,9
23,109,1,9,9.0,9.0,9.0,9,9
23,110,1,9,9.0,9.0,9.0,9,9
23,111,0,0,0.0,0.0,0.0,0,0
23,112,0,0,0.0,0.0,0.0,0,0
23,113,0,0,0.0,0.0,0.0,0,0
23,114,0,0,0.0,0.0,0.0,0,0
23,115,0,0,0.0,0.0,0.0,0,0
23,116,0,0,0.0,0.0,0.0,0,0
23,117,0,0,0.0,0.0,0.0,0,0
23,118,0,0,0.0,0.0,0.0,0,0
23,119,0,0,0.0,0.0,0.0,0,0
23,120,0,0,0.0,0.0,0.0,0,0
23,121,0,0,0.0,0.0,0.0,0,0
23,122,0,0,0.0,0.0,0.0,0,0
23,123,0,0,0.0,0.0,0.0,0,0
23,124,0,0,0.0,0.0,0.0,0,0
23,125,0,0,0.0,0.0,0.0,0,0
23,126,0,0,0.0,0.0,0.0,0,0
23,127,0,0,0.0,0.0,0.0,0,0
23,128,0,0,0.0,0.0,0.0,0,0
23,129,0,0,0.0,0.0,0.0,0,0
23,130,0,0,0.0,0.0,0.0,0,0
23,131,0,0,0.0,0.0,0.0,0,0
23,132,0,0,0.0,0.0,0.0,0,0
23,133,0,0,0.0,0.0,0.0,0,0
23,134,0,0,0.0,0.0,0.0,0,0
23,135,0,0,0.0,0.0,0.0,0,0
23,136,0,0,0.0,0.0,0.0,0,0
23,137,0,0,0.0,0.0,0.0,0,0
23,138,0,0,0.0,0.0,0.0,0,0
23,139,0,0,0.0,0.0,0.0,0,0
23,140,0,0,0.0,0.0,0.0,0,0
23,141,0,0,0.0,0.0,0.0,0,0
23,142,0,0,0.0,0.0,0.0,0,0
23,143,0,0,0.0,0.0,0.0,0,0
23,144,0,0,0.0,0.0,0.0,0,0
23,145,0,0,0.0,0.0,0.0,0,0
23,146,0,0,0.0,0.0,0.0,0,0
23,147,0,0,0.0,0.0,0.0,0,0
23,148,0,0,0.0,0.0,0.0,0,0
23,149,0,0,0.0,0.0,0.0,0,0
24,0,2,31,31.0,31.0,31.0,31,62
24,1,2,31,31.0,31.0,31.0,31,62
24,2,2,31,31.0,31.0,31.0,31,62
24,3,2,31,31.0,31.0,31.0,31,62
24,4,2,31,31.0,31.0,31.0,31,62
24,5,2,31,31.0,31.0,31.0,31,62
24,6,2,31,31.0,31.0,31.0,31,62
24,7,2,31,31.0,31.0,31.0,31,62
24,8,2,31,31.0,31.0,31.0,31,62
24,9,2,31,31.0,31.0,31.0,31,62
24,10,2,31,31.0,31.0,31.0,31,62
24,11,2,31,31.0,31.0,31.0,31,62
24,12,2,31,31.0,31.0,31.0,31,62
24,13,2,31,31.0,31.0,31.0,31,62
24,14,2,31,31.0,31.0,31.0,31,62
24,15,2,31,31.0,31.0,31.0,31,62
24,16,2,31,31.0,31.0,31.0,31,62
24,17,3,19,25.0,31.0,31.0,31,81
24,18,3,19,25.0,31.0,31.0,31,81
24,19,3,19,25.0,31.0,31.0,31,81
24,20,3,19,25.0,31.0,31.0,31,81
24,21,3,19,25.0,31.0,31.0,31,81
24,22,3,19,25.0,31.0,31.0,31,81
24,23,3,19,25.0,31.0,31.0,31,81
24,24,3,19,25.0,31.0,31.0,31,81
24,25,3,19,25.0,31.0,31.0,31,81
24,26,5,-3,18.0,19.0,31.0,31,96
24,27,5,-3,5.0,18.0,31.0,31,82
24,28,5,-3,5.0,18.0,31.0,31,82
24,29,6,-5,8.25,20.5,29.0,31,103
24,30,6,-5,8.25,20.5,29.0,31,103
24,31,5,-5,5.0,23.0,31.0,31,85
24,32,6,-5,23.75,28.5,31.0,46,152
24,33,8,23,26.75,31.0,43.0,49,275
24,34,10,1,23.75,29.0,39.25,49,293
24,35,12,-3,16.75,26.5,33.75,49,306
24,36,13,-3,16.0,25.0,42.0,49,329
24,37,15,-3,18.0,25.0,43.0,50,430
24,38,16,-3,18.5,26.0,44.5,50,479
24,39,17,-3,17.0,25.0,45.0,50,494
24,40,22,-3,16.25,23.0,40.5,50,576
24,41,24,-5,16.0,23.5,44.25,50,629
24,42,27,-5,5.5,23.0,44.5,50,648
24,43,29,-5,4.0,22.0,42.0,50,635
24,44,31,-5,2.5,22.0,42.0,52,679
24,45,31,-5,0.5,19.0,39.0,52,632
24,46,34,-6,2.0,21.5,35.5,52,717
24,47,35,-6,0.5,19.0,32.5,52,684
24,48,38,-6,3.5,17.0,31.0,52,722
24,49,41,-6,0.0,15.0,31.0,52,703
24,50,52,-45,-4.0,11.0,27.75,52,598
24,51,57,-45,-2.0,14.0,31.0,52,832
24,52,63,-45,-2.0,19.0,32.5,53,1048
24,53,59,-45,-1.0,20.0,30.5,53,972
24,54,62,-45,-1.5,20.0,30.75,53,1047
24,55,71,-45,4.0,23.0,37.5,53,1447
24,56,67,-45,1.5,22.0,42.5,58,1367
24,57,67,-45,3.5,21.0,42.5,58,1374
24,58,69,-45,4.0,22.0,40.0,58,1441
24,59,73,-47,4.0,23.0,40.0,59,1486
24,60,69,-47,4.0,23.0,36.0,59,1394
24,61,65,-47,9.0,21.0,35.0,59,1236
24,62,66,-47,4.0,17.0,30.75,59,1137
24,63,58,-47,-2.75,14.5,29.5,55,818
24,64,66,-45,4.0,17.5,36.5,63,1290
24,65,73,-45,0.0,16.0,35.0,63,1321
24,66,70,-45,-1.5,15.5,31.0,63,1215
24,67,69,-45,-2.0,15.0,35.0,63,1232
24,68,66,-45,0.75,17.0,36.75,63,1232
24,69,62,-45,-2.75,18.0,35.0,55,1062
24,70,62,-45,-3.0,16.0,34.75,55,983
24,71,56,-45,-3.25,14.0,31.75,55,818
24,72,47,-45,-5.0,6.0,30.0,55,578
24,73,40,-45,-5.0,5.5,28.75,52,450
24,74,37,-45,-5.0,4.0,24.0,52,352
24,75,36,-45,-5.0,5.0,24.0,50,346
24,76,36,-45,-5.0,5.0,24.0,50,333
24,77,34,-45,-5.0,4.5,23.25,85,325
24,78,30,-5,3.0,11.5,35.0,85,580
24,79,32,-5,3.0,15.0,35.25,85,657
24,80,29,-5,3.0,10.0,35.0,85,547
24,81,28,-5,2.75,10.0,29.0,85,492
24,82,28,-5,2.75,10.0,29.0,85,512
24,83,21,-5,3.0,10.0,25.0,53,357
24,84,25,-5,3.0,10.0,27.0,53,429
24,85,24,-5,2.75,11.0,33.75,53,446
24,86,26,-5,2.25,11.0,39.25,53,488
24,87,23,-5,1.5,10.0,44.0,53,441
24,88,19,-5,-1.5,3.0,35.5,53,290
24,89,19,-4,0.5,10.0,35.5,58,336
24,90,17,-4,0.0,10.0,25.0,58,295
24,91,13,-4,3.0,20.0,46.0,58,286
24,92,12,-4,7.5,16.0,47.0,58,274
24,93,12,-4,7.5,14.5,46.25,58,268
24,94,10,-4,10.5,19.0,44.25,58,259
24,95,10,-4,13.25,21.0,44.25,58,268
24,96,10,-4,10.5,19.0,32.25,50,215
24,97,9,-4,10.0,21.0,36.0,50,203
24,98,9,-4,10.0,21.0,36.0,50,203
24,99,6,5,11.75,19.0,21.0,36,110
24,100,6,5,16.5,21.0,27.75,36,128
24,101,6,15,21.0,25.5,30.0,36,153
24,102,5,15,21.0,30.0,30.0,36,132
24,103,5,15,21.0,30.0,30.0,36,132
24,104,4,15,19.5,25.5,31.5,36,102
24,105,2,15,18.75,22.5,26.25,30,45
24,106,1,30,30.0,30.0,30.0,30,30
24,107,1,30,30.0,30.0,30.0,30,30
24,108,0,0,0.0,0.0,0.0,0,0
24,109,0,0,0.0,0.0,0.0,0,0
24,110,0,0,0.0,0.0,0.0,0,0
24,111,0,0,0.0,0.0,0.0,0,0
24,112,0,0,0.0,0.0,0.0,0,0
24,113,0,0,0.0,0.0,0.0,0,0
24,114,0,0,0.0,0.0,0.0,0,0
24,115,0,0,0.0,0.0,0.0,0,0
24,116,0,0,0.0,0.0,0.0,0,0
24,117,0,0,0.0,0.0,0.0,0,0
24,118,0,0,0.0,0.0,0.0,0,0
24,119,0,0,0.0,0.0,0.0,0,0
24,120,0,0,0.0,0.0,0.0,0,0
24,121,0,0,0.0,0.0,0.0,0,0
24,122,0,0,0.0,0.0,0.0,0,0
24,123,0,0,0.0,0.0,0.0,0,0
24,124,0,0,0.0,0.0,0.0,0,0
24,125,0,0,0.0,0.0,0.0,0,0
24,126,0,0,0.0,0.0,0.0,0,0
24,127,0,0,0.0,0.0,0.0,0,0
24,128,0,0,0.0,0.0,0.0,0,0
24,129,0,0,0.0,0.0,0.0,0,0
24,130,0,0,0.0,0.0,0.0,0,0
24,131,0,0,0.0,0.0,0.0,0,0
24,132,0,0,0.0,0.0,0.0,0,0
24,133,0,0,0.0,0.0,0.0,0,0
24,134,0,0,0.0,0.0,0.0,0,0
24,135,0,0,0.0,0.0,0.0,0,0
24,136,0,0,0.0,0.0,0.0,0,0
24,137,0,0,0.0,0.0,0.0,0,0
24,138,0,0,0.0,0.0,0.0,0,0
24,139,0,0,0.0,0.0,0.0,0,0
24,140,0,0,0.0,0.0,0.0,0,0
24,141,0,0,0.0,0.0,0.0,0,0
