scenario,day,number,add_time_min,add_time_1Q,add_time_median,add_time_3Q,add_time_max,add_time_total
3,110,1,24,24.0,24.0,24.0,24,24
3,111,1,24,24.0,24.0,24.0,24,24
3,112,0,0,0.0,0.0,0.0,0,0
3,113,0,0,0.0,0.0,0.0,0,0
3,114,0,0,0.0,0.0,0.0,0,0
3,115,0,0,0.0,0.0,0.0,0,0
3,116,0,0,0.0,0.0,0.0,0,0
3,117,0,0,0.0,0.0,0.0,0,0
3,118,0,0,0.0,0.0,0.0,0,0
3,119,0,0,0.0,0.0,0.0,0,0
3,120,0,0,0.0,0.0,0.0,0,0
3,121,0,0,0.0,0.0,0.0,0,0
3,122,0,0,0.0,0.0,0.0,0,0
3,123,0,0,0.0,0.0,0.0,0,0
3,124,0,0,0.0,0.0,0.0,0,0
3,125,0,0,0.0,0.0,0.0,0,0
3,126,0,0,0.0,0.0,0.0,0,0
3,127,0,0,0.0,0.0,0.0,0,0
3,128,0,0,0.0,0.0,0.0,0,0
3,129,0,0,0.0,0.0,0.0,0,0
3,130,0,0,0.0,0.0,0.0,0,0
3,131,0,0,0.0,0.0,0.0,0,0
3,132,0,0,0.0,0.0,0.0,0,0
3,133,0,0,0.0,0.0,0.0,0,0
3,134,0,0,0.0,0.0,0.0,0,0
3,135,0,0,0.0,0.0,0.0,0,0
3,136,0,0,0.0,0.0,0.0,0,0
3,137,0,0,0.0,0.0,0.0,0,0
3,138,0,0,0.0,0.0,0.0,0,0
3,139,0,0,0.0,0.0,0.0,0,0
3,140,0,0,0.0,0.0,0.0,0,0
3,141,0,0,0.0,0.0,0.0,0,0
3,142,0,0,0.0,0.0,0.0,0,0
3,143,0,0,0.0,0.0,0.0,0,0
3,144,0,0,0.0,0.0,0.0,0,0
3,145,0,0,0.0,0.0,0.0,0,0
3,146,0,0,0.0,0.0,0.0,0,0
3,147,0,0,0.0,0.0,0.0,0,0
3,148,0,0,0.0,0.0,0.0,0,0
3,149,0,0,0.0,0.0,0.0,0,0
4,0,2,31,31.0,31.0,31.0,31,62
4,1,2,31,31.0,31.0,31.0,31,62
4,2,2,31,31.0,31.0,31.0,31,62
4,3,2,31,31.0,31.0,31.0,31,62
4,4,2,31,31.0,31.0,31.0,31,62
4,5,2,31,31.0,31.0,31.0,31,62
4,6,2,31,31.0,31.0,31.0,31,62
4,7,2,31,31.0,31.0,31.0,31,62
4,8,2,31,31.0,31.0,31.0,31,62
4,9,2,31,31.0,31.0,31.0,31,62
4,10,2,31,31.0,31.0,31.0,31,62
4,11,2,31,31.0,31.0,31.0,31,62
4,12,2,31,31.0,31.0,31.0,31,62
4,13,2,31,31.0,31.0,31.0,31,62
4,14,2,31,31.0,31.0,31.0,31,62
4,15,2,31,31.0,31.0,31.0,31,62
4,16,2,31,31.0,31.0,31.0,31,62
4,17,2,31,31.0,31.0,31.0,31,62
4,18,3,-3,14.0,31.0,31.0,31,59
4,19,3,-3,14.0,31.0,31.0,31,59
4,20,3,-3,14.0,31.0,31.0,31,59
4,21,3,-3,14.0,31.0,31.0,31,59
4,22,3,-3,14.0,31.0,31.0,31,59
4,23,3,-3,14.0,31.0,31.0,31,59
4,24,2,31,31.0,31.0,31.0,31,62
4,25,3,31,31.0,31.0,40.0,49,111
4,26,3,31,31.0,31.0,40.0,49,111
4,27,3,31,31.0,31.0,40.0,49,111
4,28,3,31,31.0,31.0,40.0,49,111
4,29,5,-4,10.0,31.0,31.0,49,117
4,30,7,-4,3.5,29.0,31.0,52,146
4,31,8,-4,6.75,23.0,31.0,52,163
4,32,11,-4,13.5,22.0,31.0,52,244
4,33,12,-4,15.25,20.5,31.0,52,263
4,34,12,-3,15.25,20.5,31.0,52,267
4,35,14,-4,11.75,26.5,40.25,52,354
4,36,13,-4,0.0,22.0,42.0,52,311
4,37,19,-4,8.5,23.0,45.0,52,486
4,38,19,-4,18.0,23.0,45.0,52,528
4,39,21,-5,16.0,23.0,46.0,52,543
4,40,22,-5,7.75,26.5,45.0,52,567
4,41,21,-5,5.0,23.0,42.0,52,506
4,42,20,-5,3.75,22.5,37.5,52,450
4,43,21,-5,5.0,23.0,35.0,52,466
4,44,23,-5,5.0,19.0,34.5,52,463
4,45,27,-6,2.5,16.0,32.5,52,483
4,46,24,-6,2.75,11.5,26.5,50,387
4,47,32,-6,1.75,11.5,22.25,50,476
4,48,37,-6,-2.0,13.0,24.0,58,626
4,49,35,-5,0.5,16.0,27.0,58,646
4,50,39,-5,1.0,18.0,27.0,58,727
4,51,49,-5,1.0,19.0,46.0,85,1086
4,52,56,-5,0.75,19.5,46.0,85,1232
4,53,60,-5,1.75,20.0,46.0,85,1388
4,54,63,-5,2.5,20.0,45.0,85,1442
4,55,60,-5,4.5,20.0,44.5,85,1432
4,56,61,-5,4.0,20.0,44.0,85,1384
4,57,60,-5,3.75,19.0,32.0,85,1266
4,58,63,-5,3.5,19.0,33.0,59,1312
4,59,58,-6,2.25,19.0,31.0,59,1164
4,60,56,-6,2.0,19.0,35.0,59,1139
4,61,57,-6,1.0,17.0,30.0,59,1076
4,62,56,-6,0.0,16.5,29.25,59,999
4,63,49,-6,-2.0,17.0,31.0,59,911
4,64,67,-33,-3.5,14.0,32.0,58,998
4,65,59,-30,-4.0,16.0,32.0,58,881
4,66,59,-30,-2.5,16.0,32.5,58,931
4,67,55,-30,-2.0,15.0,31.0,58,818
4,68,50,-30,0.75,15.5,30.0,58,736
4,69,55,-30,3.0,16.0,29.0,58,860
4,70,48,-30,2.25,16.5,27.0,50,688
4,71,49,-30,3.0,20.0,27.0,50,750
4,72,48,-30,5.25,18.5,27.25,50,744
4,73,46,-30,4.5,15.5,27.0,58,728
4,74,47,-30,3.0,15.0,27.0,58,717
4,75,42,-30,4.5,15.5,27.0,58,691
4,76,43,-30,3.0,16.0,27.0,58,701
4,77,44,-30,2.5,16.5,27.0,58,715
4,78,46,-4,6.0,19.0,42.25,58,1026
4,79,39,-4,5.5,23.0,46.0,58,929
4,80,33,-4,6.0,20.0,46.0,58,796
4,81,34,0,11.0,26.5,46.0,58,933
4,82,23,0,14.0,30.0,46.0,52,640
4,83,23,0,14.0,26.0,46.0,52,634
4,84,20,0,14.75,28.0,46.0,52,562
4,85,15,0,19.0,31.0,46.0,54,473
4,86,17,-5,13.0,24.0,42.0,54,435
4,87,13,-5,5.0,24.0,41.0,54,312
4,88,14,-5,5.0,18.5,33.75,54,279
4,89,13,-5,-2.0,13.0,30.0,54,206
4,90,12,-5,-2.25,5.0,26.75,54,163
4,91,10,-5,-2.75,2.5,32.25,54,145
4,92,9,-5,-3.0,0.0,24.0,54,104
4,93,7,-5,-2.5,0.0,29.5,54,103
4,94,7,-5,-2.5,0.0,29.5,54,103
4,95,4,-3,-0.75,12.0,31.5,54,75
4,96,3,0,2.5,5.0,29.5,54,59
4,97,4,0,3.75,27.5,51.0,54,109
4,98,4,0,3.75,25.5,47.0,50,101
4,99,3,5,25.5,46.0,48.0,50,101
4,100,4,5,19.25,35.0,47.0,50,125
4,101,4,5,19.25,35.0,47.0,50,125
4,102,4,5,19.25,35.0,47.0,50,125
4,103,4,5,19.25,35.0,47.0,50,125
4,104,4,5,19.25,35.0,47.0,50,125
4,105,4,5,19.25,35.0,47.0,50,125
4,106,3,24,35.0,46.0,48.0,50,120
4,107,2,24,29.5,35.0,40.5,46,70
4,108,1,24,24.0,24.0,24.0,24,24
4,109,1,24,24.0,24.0,24.0,24,24
4,110,1,24,24.0,24.0,24.0,24,24
4,111,1,24,24.0,24.0,24.0,24,24
4,112,0,0,0.0,0.0,0.0,0,0
4,113,0,0,0.0,0.0,0.0,0,0
4,114,0,0,0.0,0.0,0.0,0,0
4,115,0,0,0.0,0.0,0.0,0,0
4,116,0,0,0.0,0.0,0.0,0,0
4,117,0,0,0.0,0.0,0.0,0,0
4,118,0,0,0.0,0.0,0.0,0,0
4,119,0,0,0.0,0.0,0.0,0,0
4,120,0,0,0.0,0.0,0.0,0,0
4,121,0,0,0.0,0.0,0.0,0,0
4,122,0,0,0.0,0.0,0.0,0,0
4,123,0,0,0.0,0.0,0.0,0,0
4,124,0,0,0.0,0.0,0.0,0,0
4,125,0,0,0.0,0.0,0.0,0,0
4,126,0,0,0.0,0.0,0.0,0,0
4,127,0,0,0.0,0.0,0.0,0,0
4,128,0,0,0.0,0.0,0.0,0,0
4,129,0,0,0.0,0.0,0.0,0,0
4,130,0,0,0.0,0.0,0.0,0,0
4,131,0,0,0.0,0.0,0.0,0,0
4,132,0,0,0.0,0.0,0.0,0,0
4,133,0,0,0.0,0.0,0.0,0,0
4,134,0,0,0.0,0.0,0.0,0,0
4,135,0,0,0.0,0.0,0.0,0,0
4,136,0,0,0.0,0.0,0.0,0,0
4,137,0,0,0.0,0.0,0.0,0,0
4,138,0,0,0.0,0.0,0.0,0,0
4,139,0,0,0.0,0.0,0.0,0,0
4,140,0,0,0.0,0.0,0.0,0,0
4,141,0,0,0.0,0.0,0.0,0,0
4,142,0,0,0.0,0.0,0.0,0,0
4,143,0,0,0.0,0.0,0.0,0,0
4,144,0,0,0.0,0.0,0.0,0,0
4,145,0,0,0.0,0.0,0.0,0,0
4,146,0,0,0.0,0.0,0.0,0,0
4,147,0,0,0.0,0.0,0.0,0,0
4,148,0,0,0.0,0.0,0.0,0,0
4,149,0,0,0.0,0.0,0.0,0,0
5,0,2,31,31.0,31.0,31.0,31,62
5,1,2,31,31.0,31.0,31.0,31,62
5,2,2,31,31.0,31.0,31.0,31,62
5,3,2,31,31.0,31.0,31.0,31,62
5,4,2,31,31.0,31.0,31.0,31,62
5,5,2,31,31.0,31.0,31.0,31,62
5,6,2,31,31.0,31.0,31.0,31,62
5,7,2,31,31.0,31.0,31.0,31,62
5,8,2,31,31.0,31.0,31.0,31,62
5,9,2,31,31.0,31.0,31.0,31,62
5,10,2,31,31.0,31.0,31.0,31,62
5,11,2,31,31.0,31.0,31.0,31,62
5,12,2,31,31.0,31.0,31.0,31,62
5,13,2,31,31.0,31.0,31.0,31,62
5,14,2,31,31.0,31.0,31.0,31,62
5,15,2,31,31.0,31.0,31.0,31,62
5,16,2,31,31.0,31.0,31.0,31,62
5,17,2,31,31.0,31.0,31.0,31,62
5,18,2,31,31.0,31.0,31.0,31,62
5,19,2,31,31.0,31.0,31.0,31,62
5,20,2,31,31.0,31.0,31.0,31,62
5,21,2,31,31.0,31.0,31.0,31,62
5,22,2,31,31.0,31.0,31.0,31,62
5,23,2,31,31.0,31.0,31.0,31,62
5,24,2,31,31.0,31.0,31.0,31,62
5,25,3,31,31.0,31.0,40.0,49,111
5,26,3,31,31.0,31.0,40.0,49,111
5,27,3,31,31.0,31.0,40.0,49,111
5,28,3,31,31.0,31.0,40.0,49,111
5,29,3,31,31.0,31.0,40.0,49,111
5,30,6,0,8.25,29.0,31.0,52,143
5,31,7,0,9.0,27.0,31.0,52,159
5,32,9,0,6.0,27.0,31.0,54,219
5,33,10,0,8.5,23.0,31.0,54,238
5,34,9,2,16.0,27.0,31.0,54,238
5,35,13,-3,16.0,31.0,52.0,54,391
5,36,14,-4,3.0,17.5,51.5,54,333
5,37,17,-4,2.0,19.0,46.0,54,376
5,38,18,-4,3.0,18.0,43.5,54,393
5,39,18,-4,9.25,18.0,42.0,54,416
5,40,19,-4,9.5,17.0,40.0,54,426
5,41,16,-4,9.75,16.5,27.75,54,326
5,42,16,-6,6.0,13.0,27.0,54,290
5,43,17,-6,6.0,20.0,36.0,54,343
5,44,18,-6,3.75,10.0,34.5,54,326
5,45,23,-6,-2.0,10.0,30.0,54,369
5,46,21,-5,-2.0,10.0,30.0,54,344
5,47,28,-5,3.75,14.5,31.5,50,514
5,48,32,-5,3.75,20.0,44.5,50,670
5,49,35,-5,4.0,20.0,45.0,50,728
5,50,47,-45,-3.5,10.0,33.0,50,635
5,51,55,-33,-3.0,15.0,35.5,58,911
5,52,58,-33,-2.75,14.0,35.75,58,975
5,53,67,-33,-2.0,20.0,46.5,58,1281
5,54,74,-33,-0.5,20.0,46.0,58,1482
5,55,74,-33,2.25,20.5,47.0,58,1582
5,56,69,-33,5.0,22.0,47.0,58,1549
5,57,65,-33,5.0,24.0,47.0,58,1508
5,58,65,-33,5.0,20.0,46.0,58,1423
5,59,61,-33,5.0,20.0,41.0,58,1292
5,60,61,-33,1.0,18.0,34.0,58,1151
5,61,54,-33,-3.0,17.5,30.75,54,855
5,62,60,-33,-3.0,17.5,29.25,54,948
5,63,53,-33,-4.0,13.0,28.0,54,724
5,64,61,-30,5.0,21.0,38.0,84,1310
5,65,55,-5,6.0,22.0,43.5,84,1268
5,66,58,-5,6.0,16.5,29.0,84,1177
5,67,53,-5,4.0,16.0,28.0,84,990
5,68,55,-16,4.0,17.0,28.0,84,1026
5,69,51,-16,3.5,16.0,24.5,84,863
5,70,43,-16,4.0,16.0,27.5,84,760
5,71,46,-21,0.75,16.0,27.75,84,747
5,72,48,-28,-1.0,16.0,27.0,84,730
5,73,48,-28,2.25,16.5,29.0,84,816
5,74,49,-28,3.0,15.0,29.0,84,836
5,75,45,-28,3.0,15.0,29.0,58,698
5,76,46,-28,-2.25,14.0,28.5,58,680
5,77,48,-28,-3.25,11.0,27.0,52,593
5,78,43,-6,3.5,18.0,38.5,58,911
5,79,39,-6,3.0,20.0,38.5,58,842
5,80,34,-6,0.75,17.5,39.75,58,679
5,81,37,-6,1.0,20.0,47.0,58,841
5,82,29,-4,3.0,20.0,47.0,58,689
5,83,23,-4,0.5,20.0,46.5,54,500
5,84,17,-4,-2.0,12.0,27.0,50,257
5,85,12,-4,-2.0,6.5,22.75,47,159
5,86,12,-4,-2.5,0.5,17.75,47,127
5,87,13,-4,-2.0,1.0,16.0,47,132
5,88,14,-4,-2.0,7.5,17.5,47,166
5,89,14,-4,-2.0,6.0,17.5,47,157
5,90,13,-4,-2.0,5.0,18.0,47,151
5,91,7,-4,2.5,7.0,20.5,46,95
5,92,6,-4,1.25,6.0,19.0,46,77
5,93,6,-4,1.25,6.0,19.0,46,77
5,94,6,-4,1.25,6.0,19.0,46,77
5,95,6,-4,1.25,6.0,11.5,46,67
5,96,5,0,2.0,5.0,7.0,13,27
5,97,5,0,2.0,7.0,13.0,50,72
5,98,6,0,3.25,10.0,37.75,50,118
5,99,5,0,2.0,13.0,46.0,50,111
5,100,4,0,9.75,29.5,47.0,50,109
5,101,4,0,9.75,29.5,47.0,50,109
5,102,2,0,3.25,6.5,9.75,13,13
5,103,2,0,3.25,6.5,9.75,13,13
5,104,1,13,13.0,13.0,13.0,13,13
5,105,1,13,13.0,13.0,13.0,13,13
5,106,0,0,0.0,0.0,0.0,0,0
5,107,0,0,0.0,0.0,0.0,0,0
5,108,0,0,0.0,0.0,0.0,0,0
5,109,0,0,0.0,0.0,0.0,0,0
5,110,0,0,0.0,0.0,0.0,0,0
5,111,0,0,0.0,0.0,0.0,0,0
5,112,0,0,0.0,0.0,0.0,0,0
5,113,0,0,0.0,0.0,0.0,0,0
5,114,0,0,0.0,0.0,0.0,0,0
5,115,0,0,0.0,0.0,0.0,0,0
5,116,0,0,0.0,0.0,0.0,0,0
5,117,0,0,0.0,0.0,0.0,0,0
5,118,0,0,0.0,0.0,0.0,0,0
5,119,0,0,0.0,0.0,0.0,0,0
5,120,0,0,0.0,0.0,0.0,0,0
5,121,0,0,0.0,0.0,0.0,0,0
5,122,0,0,0.0,0.0,0.0,0,0
5,123,0,0,0.0,0.0,0.0,0,0
5,124,0,0,0.0,0.0,0.0,0,0
5,125,0,0,0.0,0.0,0.0,0,0
5,126,0,0,0.0,0.0,0.0,0,0
5,127,0,0,0.0,0.0,0.0,0,0
5,128,0,0,0.0,0.0,0.0,0,0
5,129,0,0,0.0,0.0,0.0,0,0
5,130,0,0,0.0,0.0,0.0,0,0
5,131,0,0,0.0,0.0,0.0,0,0
5,132,0,0,0.0,0.0,0.0,0,0
5,133,0,0,0.0,0.0,0.0,0,0
5,134,0,0,0.0,0.0,0.0,0,0
5,135,0,0,0.0,0.0,0.0,0,0
5,136,0,0,0.0,0.0,0.0,0,0
5,137,0,0,0.0,0.0,0.0,0,0
5,138,0,0,0.0,0.0,0.0,0,0
5,139,0,0,0.0,0.0,0.0,0,0
5,140,0,0,0.0,0.0,0.0,0,0
5,141,0,0,0.0,0.0,0.0,0,0
5,142,0,0,0.0,0.0,0.0,0,0
5,143,0,0,0.0,0.0,0.0,0,0
5,144,0,0,0.0,0.0,0.0,0,0
5,145,0,0,0.0,0.0,0.0,0,0
5,146,0,0,0.0,0.0,0.0,0,0
5,147,0,0,0.0,0.0,0.0,0,0
5,148,0,0,0.0,0.0,0.0,0,0
5,149,0,0,0.0,0.0,0.0,0,0
6,0,2,31,31.0,31.0,31.0,31,62
6,1,2,31,31.0,31.0,31.0,31,62
6,2,2,31,31.0,31.0,31.0,31,62
6,3,2,31,31.0,31.0,31.0,31,62
6,4,2,31,31.0,31.0,31.0,31,62
6,5,2,31,31.0,31.0,31.0,31,62
6,6,2,31,31.0,31.0,31.0,31,62
6,7,2,31,31.0,31.0,31.0,31,62
6,8,2,31,31.0,31.0,31.0,31,62
6,9,2,31,31.0,31.0,31.0,31,62
6,10,2,31,31.0,31.0,31.0,31,62
6,11,2,31,31.0,31.0,31.0,31,62
6,12,2,31,31.0,31.0,31.0,31,62
6,13,2,31,31.0,31.0,31.0,31,62
6,14,2,31,31.0,31.0,31.0,31,62
6,15,2,31,31.0,31.0,31.0,31,62
6,16,2,31,31.0,31.0,31.0,31,62
6,17,2,31,31.0,31.0,31.0,31,62
6,18,3,-2,14.5,31.0,31.0,31,60
6,19,3,-2,14.5,31.0,31.0,31,60
6,20,3,-2,14.5,31.0,31.0,31,60
6,21,3,-2,14.5,31.0,31.0,31,60
6,22,3,-2,14.5,31.0,31.0,31,60
6,23,3,-2,14.5,31.0,31.0,31,60
6,24,3,-2,14.5,31.0,31.0,31,60
6,25,4,-2,22.75,31.0,35.5,49,109
6,26,4,-2,22.75,31.0,35.5,49,109
6,27,4,-2,22.75,31.0,35.5,49,109
6,28,4,-2,22.75,31.0,35.5,49,109
6,29,5,-3,5.0,31.0,31.0,49,113
6,30,8,-4,-3.0,18.0,35.25,49,154
6,31,9,-4,-3.0,13.0,31.0,49,167
6,32,12,-4,-3.0,12.5,35.0,49,222
6,33,13,-4,-3.0,13.0,31.0,49,245
6,34,15,-4,-3.0,12.0,31.0,49,241
6,35,17,-4,-3.0,23.0,47.0,52,380
6,36,16,-4,-2.25,12.5,43.25,52,285
6,37,19,-4,-2.0,16.0,45.5,52,386
6,38,16,-4,8.5,23.0,44.0,52,383
6,39,18,-4,3.0,23.0,40.5,52,403
6,40,19,-5,2.5,23.0,39.0,52,407
6,41,19,-5,1.5,19.0,25.5,52,350
6,42,18,-5,3.5,21.0,26.25,52,351
6,43,19,-5,0.5,19.0,31.0,52,350
6,44,21,-5,1.0,18.0,35.0,52,388
6,45,24,-5,0.25,9.5,29.0,52,385
6,46,24,-5,0.75,7.0,29.0,52,359
6,47,34,-5,1.5,9.5,28.5,52,541
6,48,39,-5,1.0,10.0,37.5,52,687
6,49,37,-5,1.0,10.0,29.0,52,589
6,50,45,-45,-4.0,6.0,25.0,52,459
6,51,55,-45,-3.5,19.0,33.0,54,852
6,52,63,-33,-4.0,19.0,35.5,54,1077
6,53,65,-33,-2.0,21.0,46.0,54,1300
6,54,64,-33,-0.5,21.5,46.0,54,1309
6,55,64,-33,-3.0,21.0,41.5,54,1212
6,56,63,-33,0.0,22.0,43.0,54,1229
6,57,59,-33,0.0,21.0,46.5,54,1169
6,58,57,-33,0.0,21.0,36.0,54,1119
6,59,52,-33,-0.75,18.0,31.0,52,875
6,60,53,-33,0.0,19.0,36.0,52,973
6,61,49,-33,-3.0,15.0,36.0,52,804
6,62,48,-33,-3.25,14.0,31.75,52,698
6,63,45,-33,-4.0,14.0,30.0,52,620
6,64,50,-5,7.0,20.5,34.75,85,1108
6,65,47,-5,7.0,22.0,35.0,85,1085
6,66,52,-5,5.25,19.0,35.0,85,1116
6,67,51,-5,6.5,19.0,35.0,85,1076
6,68,48,-5,8.25,19.0,35.0,85,1030
6,69,48,-5,8.25,19.0,35.0,85,1043
6,70,46,-5,6.0,19.0,35.75,85,1014
6,71,49,-5,4.0,17.0,35.0,58,926
6,72,46,-5,4.0,17.5,27.0,58,812
6,73,44,-5,2.25,17.5,27.0,58,756
6,74,40,-5,4.0,17.5,27.0,58,709
6,75,38,-5,4.0,16.5,26.75,58,663
6,76,39,-16,0.0,16.0,28.5,58,685
6,77,41,-16,-3.0,15.0,27.0,58,652
6,78,41,-5,5.0,20.0,36.0,58,879
6,79,36,-5,6.0,20.5,40.5,58,849
6,80,29,-5,10.0,27.0,46.0,58,789
6,81,29,-4,15.0,30.0,47.0,85,905
6,82,25,-5,10.0,27.0,47.0,85,724
6,83,24,-5,10.0,22.0,46.25,85,652
6,84,21,-5,10.0,21.0,46.0,85,530
6,85,16,-5,4.0,20.5,46.25,85,392
6,86,15,-5,4.0,22.0,38.0,85,357
6,87,12,-5,10.0,26.0,46.25,85,340
6,88,12,-5,12.25,20.0,34.0,49,276
6,89,13,-5,13.0,22.0,30.0,49,300
6,90,13,-5,10.0,18.0,30.0,49,265
6,91,8,-5,16.0,20.0,25.5,49,166
6,92,6,-5,12.0,18.0,21.0,24,87
6,93,5,-5,10.0,18.0,22.0,24,69
6,94,4,-5,6.25,14.0,19.5,24,47
6,95,4,-5,6.25,16.5,23.25,24,52
6,96,4,-5,6.25,16.5,23.25,24,52
6,97,5,-5,10.0,23.0,24.0,47,99
6,98,5,-5,23.0,24.0,47.0,48,137
6,99,5,-5,23.0,24.0,47.0,48,137
6,100,7,-5,12.0,24.0,35.5,48,162
6,101,6,-5,6.5,23.5,24.0,48,115
6,102,6,-5,6.5,23.5,24.0,48,115
6,103,4,1,17.5,23.5,30.0,48,96
6,104,3,1,12.0,23.0,23.5,24,48
6,105,3,1,12.0,23.0,23.5,24,48
6,106,2,1,6.75,12.5,18.25,24,25
6,107,2,1,6.75,12.5,18.25,24,25
6,108,2,1,6.75,12.5,18.25,24,25
6,109,2,1,6.75,12.5,18.25,24,25
6,110,2,1,6.75,12.5,18.25,24,25
6,111,1,24,24.0,24.0,24.0,24,24
6,112,0,0,0.0,0.0,0.0,0,0
6,113,0,0,0.0,0.0,0.0,0,0
6,114,0,0,0.0,0.0,0.0,0,0
6,115,0,0,0.0,0.0,0.0,0,0
6,116,0,0,0.0,0.0,0.0,0,0
6,117,0,0,0.0,0.0,0.0,0,0
6,118,0,0,0.0,0.0,0.0,0,0
6,119,0,0,0.0,0.0,0.0,0,0
6,120,0,0,0.0,0.0,0.0,0,0
6,121,0,0,0.0,0.0,0.0,0,0
6,122,0,0,0.0,0.0,0.0,0,0
6,123,0,0,0.0,0.0,0.0,0,0
6,124,0,0,0.0,0.0,0.0,0,0
6,125,0,0,0.0,0.0,0.0,0,0
6,126,0,0,0.0,0.0,0.0,0,0
6,127,0,0,0.0,0.0,0.0,0,0
6,128,0,0,0.0,0.0,0.0,0,0
6,129,0,0,0.0,0.0,0.0,0,0
6,130,0,0,0.0,0.0,0.0,0,0
6,131,0,0,0.0,0.0,0.0,0,0
6,132,0,0,0.0,0.0,0.0,0,0
6,133,0,0,0.0,0.0,0.0,0,0
6,134,0,0,0.0,0.0,0.0,0,0
6,135,0,0,0.0,0.0,0.0,0,0
6,136,0,0,0.0,0.0,0.0,0,0
6,137,0,0,0.0,0.0,0.0,0,0
6,138,0,0,0.0,0.0,0.0,0,0
6,139,0,0,0.0,0.0,0.0,0,0
6,140,0,0,0.0,0.0,0.0,0,0
6,141,0,0,0.0,0.0,0.0,0,0
6,142,0,0,0.0,0.0,0.0,0,0
6,143,0,0,0.0,0.0,0.0,0,0
6,144,0,0,0.0,0.0,0.0,0,0
6,145,0,0,0.0,0.0,0.0,0,0
6,146,0,0,0.0,0.0,0.0,0,0
6,147,0,0,0.0,0.0,0.0,0,0
6,148,0,0,0.0,0.0,0.0,0,0
6,149,0,0,0.0,0.0,0.0,0,0
7,0,2,31,31.0,31.0,31.0,31,62
7,1,2,31,31.0,31.0,31.0,31,62
7,2,2,31,31.0,31.0,31.0,31,62
7,3,2,31,31.0,31.0,31.0,31,62
7,4,2,31,31.0,31.0,31.0,31,62
7,5,2,31,31.0,31.0,31.0,31,62
7,6,2,31,31.0,31.0,31.0,31,62
7,7,2,31,31.0,31.0,31.0,31,62
7,8,2,31,31.0,31.0,31.0,31,62
7,9,2,31,31.0,31.0,31.0,31,62
7,10,2,31,31.0,31.0,31.0,31,62
7,11,2,31,31.0,31.0,31.0,31,62
7,12,2,31,31.0,31.0,31.0,31,62
7,13,2,31,31.0,31.0,31.0,31,62
7,14,2,31,31.0,31.0,31.0,31,62
7,15,2,31,31.0,31.0,31.0,31,62
7,16,2,31,31.0,31.0,31.0,31,62
7,17,2,31,31.0,31.0,31.0,31,62
7,18,2,31,31.0,31.0,31.0,31,62
7,19,2,31,31.0,31.0,31.0,31,62
7,20,2,31,31.0,31.0,31.0,31,62
7,21,2,31,31.0,31.0,31.0,31,62
7,22,2,31,31.0,31.0,31.0,31,62
7,23,2,31,31.0,31.0,31.0,31,62
7,24,2,31,31.0,31.0,31.0,31,62
7,25,3,24,27.5,31.0,31.0,31,86
7,26,3,24,27.5,31.0,31.0,31,86
7,27,3,24,27.5,31.0,31.0,31,86
7,28,3,24,27.5,31.0,31.0,31,86
7,29,4,-3,17.25,27.5,31.0,31,83
7,30,6,-3,0.0,12.0,29.25,31,83
7,31,7,-3,0.0,18.0,27.5,31,101
7,32,9,-3,0.0,21.0,31.0,47,169
7,33,9,0,13.0,21.0,31.0,47,185
7,34,10,-3,3.25,19.5,29.25,47,182
7,35,13,-3,13.0,24.0,47.0,52,331
7,36,12,-4,-0.5,19.5,47.0,52,264
7,37,18,-4,10.75,19.5,44.0,52,410
7,38,19,-4,11.5,21.0,41.0,52,437
7,39,21,-4,5.0,19.0,35.0,52,439
7,40,22,-6,1.25,13.5,33.0,52,414
7,41,20,-6,6.5,13.5,29.0,50,388
7,42,21,-6,7.0,13.0,25.0,48,361
7,43,24,-6,9.25,15.0,28.0,50,456
7,44,24,-2,5.0,15.0,25.5,50,423
7,45,23,-4,2.5,14.0,25.0,50,334
7,46,24,-4,1.75,6.5,25.0,50,322
7,47,32,-4,0.75,6.0,23.5,50,386
7,48,37,-4,3.0,14.0,27.0,52,606
7,49,40,-4,2.5,12.0,26.25,52,643
7,50,45,-45,4.0,10.0,30.0,85,752
7,51,51,-45,5.0,21.0,38.5,85,1062
7,52,54,-45,0.25,22.0,43.5,85,1128
7,53,64,-45,3.25,23.5,48.25,85,1494
7,54,67,-45,0.5,26.0,49.0,85,1628
7,55,63,-45,0.5,26.0,48.0,85,1492
7,56,59,-45,3.5,26.0,46.0,56,1328
7,57,65,-45,4.0,24.0,47.0,56,1502
7,58,67,-45,4.5,23.0,44.0,56,1434
7,59,67,-45,5.0,22.0,39.0,56,1432
7,60,65,-45,4.0,17.0,35.0,56,1268
7,61,60,-45,4.0,17.0,33.5,58,1139
7,62,58,-45,4.25,17.5,34.5,58,1156
7,63,55,-45,4.0,17.0,29.0,58,988
7,64,63,-5,2.0,19.0,43.5,79,1448
7,65,58,-5,4.25,23.0,45.75,79,1432
7,66,61,-5,4.0,18.0,35.0,79,1379
7,67,54,-5,10.75,19.5,35.0,79,1283
7,68,54,-5,7.75,18.0,29.5,63,1089
7,69,52,-58,3.75,18.0,28.5,63,921
7,70,41,-58,4.0,18.0,24.0,58,628
7,71,42,-58,4.5,17.5,26.0,58,659
7,72,42,-58,3.25,15.5,23.0,58,578
7,73,39,-58,0.0,15.0,23.5,58,515
7,74,36,-58,-2.25,6.5,23.25,58,422
